Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
38	4195	n/a	0	0	n/a	N	0	01	562	200	30.6	1.19	1.18	14793	420	n/a	2738	560	n/a	91	560	n/a	107	560	n/a	
39	4343	n/a	0	0	n/a	N	0	00	73	21.0	4.19	0.28	1.31	14382	36	n/a	3119	72	n/a	183	72	n/a	1013	72	n/a	
40	4369	n/a	0	0	n/a	N	0	00	206	44.7	2.81	0.37	0.26	8154	0	n/a	695	204	n/a	71	204	n/a	63	204	n/a	
41	4370	n/a	0	0	n/a	N	0	01	598	293	50.5	1.55	2.05	20241	524	n/a	4018	596	n/a	108	596	n/a	172	596	n/a	
42	4590	n/a	0	0	n/a	N	0	00	273	134	27.2	0.80	1.03	20128	224	n/a	6000	272	n/a	131	272	n/a	240	272	n/a	
43	4632	n/a	0	0	n/a	N	0	00	328	212	40.8	1.13	1.71	34545	240	n/a	8483	328	n/a	157	328	n/a	317	328	n/a	
44	4640	n/a	0	0	n/a	N	0	00	307	198	39.7	0.94	1.50	27652	280	n/a	7088	304	n/a	134	304	n/a	257	304	n/a	
45	4752	n/a	0	0	n/a	N	0	00	167	80.7	10.7	0.43	0.50	24063	108	n/a	3876	164	n/a	107	164	n/a	136	164	n/a	
46	4757	n/a	0	0	n/a	N	0	01	418	346	61.7	1.35	2.15	47116	332	n/a	11520	416	n/a	211	416	n/a	325	416	n/a	
47	4838	n/a	0	0	n/a	N	0	11	1854	2074	426	9.39	36.5	52126	1784	n/a	14087	1852	n/a	299	1852	n/a	1409	1740	n/a	
48	4843	n/a	0	0	n/a	N	0	00	264	96.0	17.4	0.67	0.73	15611	184	n/a	3543	264	n/a	115	264	n/a	159	264	n/a	
49	4931	n/a	0	0	n/a	N	0	00	502	143	17.3	1.05	0.94	10710	140	n/a	1587	500	n/a	88	500	n/a	86	500	n/a	
50	4997	n/a	0	0	n/a	N	0	00	466	133	15.8	0.99	0.94	12175	244	n/a	1748	464	n/a	96	464	n/a	105	464	n/a	
51	5103	n/a	0	0	n/a	N	0	00	510	207	34.6	1.17	1.22	26011	348	n/a	5214	508	n/a	120	508	n/a	126	508	n/a	
52	5124	n/a	0	0	n/a	N	0	00	292	121	15.5	0.51	0.51	20269	192	n/a	2770	292	n/a	80	292	n/a	99	292	n/a	
53	5126	n/a	0	0	n/a	N	0	01	633	210	30.0	1.36	1.32	13961	460	n/a	2247	632	n/a	101	632	n/a	119	632	n/a	
54	5385	n/a	0	0	n/a	N	0	11	1736	1817	263	6.75	21.8	43369	1656	n/a	8048	1736	n/a	233	1736	n/a	1145	1640	n/a	
55	5397	n/a	0	0	n/a	N	0	00	295	113	12.8	0.71	0.81	19950	160	n/a	2276	292	n/a	97	292	n/a	127	292	n/a	
56	5428	n/a	0	0	n/a	N	0	00	139	36.0	2.74	0.28	0.27	11985	44	n/a	1360	136	n/a	84	136	n/a	108	136	n/a	
57	5488	n/a	0	0	n/a	N	0	00	399	92.1	8.51	0.70	0.64	9838	0	n/a	1011	396	n/a	74	396	n/a	91	396	n/a	
58	5511	n/a	0	0	n/a	N	0	00	197	80.5	12.8	0.48	0.57	22625	124	n/a	4033	196	n/a	121	196	n/a	148	196	n/a	
59	5626	n/a	0	0	n/a	N	0	00	120	58.6	5.43	0.26	0.36	22143	96	n/a	2636	120	n/a	88	120	n/a	168	120	n/a	
60	5632	n/a	0	0	n/a	N	0	00	431	120	12.7	0.92	0.83	12004	188	n/a	1509	412	n/a	87	428	n/a	106	428	n/a	
61	5765	n/a	0	0	n/a	N	0	00	431	197	32.2	1.03	1.23	22405	376	n/a	5898	428	n/a	127	428	n/a	194	428	n/a	
62	5840	n/a	0	0	n/a	N	0	00	213	48.6	2.58	0.32	0.26	9114	0	n/a	647	212	n/a	64	212	n/a	62	212	n/a	
63	5892	n/a	0	0	n/a	N	0	00	413	116	12.7	0.98	0.88	11743	136	n/a	1376	412	n/a	98	412	n/a	100	412	n/a	
64	6106	n/a	0	0	n/a	N	0	00	181	43.2	4.12	0.34	0.36	10981	16	n/a	1044	180	n/a	79	180	n/a	90	180	n/a	
65	6189	n/a	0	0	n/a	N	0	01	738	283	48.0	1.77	2.12	15987	648	n/a	2919	736	n/a	107	736	n/a	135	736	n/a	
66	6237	n/a	0	0	n/a	N	0	00	86	43.7	2.19	0.15	0.21	25934	60	n/a	1316	84	n/a	75	84	n/a	126	84	n/a	
67	6258	n/a	0	0	n/a	N	0	00	381	299	51.4	1.24	1.99	35700	348	n/a	7922	380	n/a	161	380	n/a	308	380	n/a	
68	6322	n/a	0	0	n/a	N	0	00	373	84.3	8.22	0.71	0.60	8784	0	n/a	1094	372	n/a	84	372	n/a	84	372	n/a	
69	6330	n/a	0	0	n/a	N	0	00	286	62.6	4.29	0.55	0.65	8251	0	n/a	638	284	n/a	76	284	n/a	117	284	n/a	
70	6504	n/a	0	0	n/a	N	0	00	168	47.4	3.08	0.35	0.36	13307	84	n/a	1233	168	n/a	90	168	n/a	103	168	n/a	
71	6564	n/a	0	0	n/a	N	0	00	407	187	26.5	0.94	1.12	30736	348	n/a	5138	404	n/a	125	404	n/a	155	404	n/a	
72	6578	n/a	0	0	n/a	N	0	00	147	55.8	6.15	0.34	0.34	19453	96	n/a	2834	144	n/a	108	144	n/a	158	144	n/a	
73	6657	n/a	0	0	n/a	N	0	01	585	340	64.7	1.83	2.94	41663	536	n/a	7971	584	n/a	191	584	n/a	466	584	n/a	
74	6715	n/a	0	0	n/a	N	0	00	536	157	19.1	1.08	1.06	12479	268	n/a	1625	536	n/a	84	536	n/a	104	536	n/a	
75	6801	n/a	0	0	n/a	N	0	00	357	94.0	9.31	0.69	0.62	10813	20	n/a	1183	356	n/a	83	356	n/a	99	356	n/a	
76	6882	n/a	0	0	n/a	N	0	01	454	348	73.8	1.64	3.03	37047	368	n/a	11088	452	n/a	191	452	n/a	448	452	n/a	
77	7049	n/a	0	0	n/a	N	0	00	461	138	18.2	1.05	0.94	12101	228	n/a	2060	460	n/a	92	460	n/a	105	460	n/a	
78	7112	n/a	0	0	n/a	N	0	00	361	76.5	4.88	0.60	0.46	8549	0	n/a	764	360	n/a	79	360	n/a	72	360	n/a	
79	7132	n/a	0	0	n/a	N	0	00	240	112	12.9	0.58	0.71	22479	176	n/a	3480	240	n/a	100	240	n/a	150	240	n/a	
80	7184	n/a	0	0	n/a	N	0	00	275	65.7	11.9	0.53	0.49	10908	60	n/a	1894	272	n/a	94	272	n/a	93	272	n/a	
81	7184	n/a	0	0	n/a	N	0	00	156	112	21.8	0.52	0.82	52318	96	n/a	10363	156	n/a	181	156	n/a	381	156	n/a	
82	7233	n/a	0	0	n/a	N	0	01	581	167	23.1	1.30	1.18	12168	320	n/a	2019	580	n/a	96	580	n/a	112	580	n/a	
83	7254	n/a	0	0	n/a	N	0	00	322	98.5	13.9	0.63	0.64	12732	172	n/a	2281	320	n/a	79	320	n/a	117	320	n/a	
84	7279	n/a	0	0	n/a	N	0	00	229	118	15.7	0.53	0.62	34058	168	n/a	4527	228	n/a	115	228	n/a	163	228	n/a	
85	7335	n/a	0	0	n/a	N	0	01	721	429	85.9	2.16	3.50	35060	656	n/a	10232	720	n/a	184	720	n/a	403	720	n/a	
86	7363	n/a	0	0	n/a	N	0	00	170	60.1	3.85	0.30	0.31	16595	112	n/a	1252	168	n/a	76	168	n/a	94	168	n/a	
87	7409	n/a	0	0	n/a	N	0	01	555	191	26.1	1.19	1.22	14080	416	n/a	2090	552	n/a	89	552	n/a	126	552	n/a	
88	7568	n/a	0	0	n/a	N	0	00	178	120	28.3	0.61	0.94	29619	152	n/a	7808	176	n/a	152	176	n/a	217	176	n/a	
89	7742	n/a	0	0	n/a	N	0	00	300	204	35.6	0.94	1.15	44380	212	n/a	9041	300	n/a	183	300	n/a	274	300	n/a	
90	7771	n/a	0	0	n/a	N	0	00	128	32.5	1.74	0.22	0.24	11801	36	n/a	803	128	n/a	90	128	n/a	117	128	n/a	
91	7807	n/a	0	0	n/a	N	0	00	89	29.6	5.15	0.29	1.12	15059	56	n/a	2929	88	n/a	147	88	n/a	617	88	n/a	
92	7877	n/a	0	0	n/a	N	0	00	377	223	36.9	1.13	1.43	35455	320	n/a	6497	376	n/a	156	376	n/a	227	376	n/a	
93	7964	n/a	0	0	n/a	N	0	00	364	95.8	7.83	0.65	0.62	10801	140	n/a	1143	364	n/a	78	364	n/a	89	364	n/a	
94	8128	n/a	0	0	n/a	N	0	00	469	227	37.4	1.19	1.67	27746	392	n/a	5394	468	n/a	122	468	n/a	199	468	n/a	
95	8268	n/a	0	0	n/a	N	0	00	82	30.3	2.50	0.18	0.19	18201	52	n/a	1562	80	n/a	88	80	n/a	109	80	n/a	
96	8320	n/a	0	0	n/a	N	0	00	471	108	11.7	0.98	0.90	9429	0	n/a	1119	468	n/a	85	468	n/a	94	468	n/a	
97	8560	n/a	0	0	n/a	N	0	00	382	172	33.1	1.08	1.28	34978	260	n/a	8193	380	n/a	172	380	n/a	239	380	n/a	
98	8614	n/a	0	0	n/a	N	0	00	174	62.6	3.87	0.38	0.65	21649	92	n/a	1772	172	n/a	103	172	n/a	276	172	n/a	
99	8664	n/a	0	0	n/a	N	0	01	547	243	56.1	1.70	2.65	65535	140	n/a	14356	544	n/a	263	544	n/a	577	544	n/a	
100	8667	n/a	0	0	n/a	N	0	00	380	72.3	5.89	0.66	0.53	8371	0	n/a	698	380	n/a	73	380	n/a	70	380	n/a	
101	8730	n/a	0	0	n/a	N	0	00	294	136	27.8	0.81	1.05	20650	236	n/a	5955	292	n/a	114	292	n/a	190	292	n/a	
102	8821	n/a	0	0	n/a	N	0	00	89	10.5	0.32	0.13	0.10	6562	0	n/a	251	84	n/a	59	88	n/a	57	88	n/a	
103	8900	n/a	0	0	n/a	N	0	01	559	169	22.8	1.14	1.07	12352	336	n/a	1981	556	n/a	89	556	n/a	119	556	n/a	
104	9028	n/a	0	0	n/a	N	0	01	805	385	63.6	2.02	2.51	20744	684	n/a	3898	804	n/a	106	804	n/a	198	804	n/a	
105	9075	n/a	0	0	n/a	N	0	00	489	142	17.1	0.93	0.93	12116	188	n/a	1723	488	n/a	83	488	n/a	111	488	n/a	
106	9112	n/a	0	0	n/a	N	0	00	87	30.8	2.15	0.15	0.15	16754	56	n/a	1270	84	n/a	73	84	n/a	86	84	n/a	
107	9141	n/a	0	0	n/a	N	0	00	368	113	16.5	0.79	0.84	18999	116	n/a	4443	368	n/a	111	368	n/a	166	368	n/a	
108	9150	n/a	0	0	n/a	N	0	00	314	93.2	9.29	0.71	0.63	14630	148	n/a	1664	312	n/a	90	312	n/a	101	312	n/a	
109	9252	n/a	0	0	n/a	N	0	01	619	276	43.9	1.51	1.80	22468	552	n/a	4466	616	n/a	128	616	n/a	165	616	n/a	
110	9337	n/a	0	0	n/a	N	0	00	69	22.2	1.32	0.14	0.26	14858	44	n/a	933	68	n/a	80	68	n/a	176	68	n/a	
111	9340	n/a	0	0	n/a	N	0	00	42	5.50	0.40	0.08	0.09	5333	0	n/a	518	40	n/a	83	40	n/a	100	40	n/a	
112	9423	n/a	0	0	n/a	N	0	00	323	253	54.0	1.14	2.12	45160	232	n/a	9118	320	n/a	168	320	n/a	401	320	n/a	
113	9627	n/a	0	0	n/a	N	0	00	319	156	28.5	0.88	1.07	35806	208	n/a	7786	316	n/a	152	316	n/a	229	316	n/a	
114	9715	n/a	0	0	n/a	N	0	00	53	12.4	0.87	0.09	0.16	10882	16	n/a	813	52	n/a	83	52	n/a	157	52	n/a	
115	9807	n/a	0	0	n/a	N	0	00	237	161	26.0	0.67	0.84	40161	176	n/a	7650	236	n/a	140	236	n/a	219	236	n/a	
116	9904	n/a	0	0	n/a	N	0	01	703	181	30.2	1.53	1.48	12047	196	n/a	1868	700	n/a	95	700	n/a	109	700	n/a	
117	9908	n/a	0	0	n/a	N	0	00	317	63.4	4.18	0.54	0.45	7504	0	n/a	735	316	n/a	73	316	n/a	68	316	n/a	
118	9996	n/a	0	0	n/a	N	0	00	380	127	16.0	0.83	0.80	18735	232	n/a	3279	380	n/a	97	380	n/a	94	380	n/a	
119	10004	n/a	0	0	n/a	N	0	01	570	302	68.6	1.74	2.45	20425	532	n/a	8442	568	n/a	166	568	n/a	279	568	n/a	
120	10092	n/a	0	0	n/a	N	0	00	263	112	11.9	0.59	0.70	28245	164	n/a	3179	260	n/a	102	260	n/a	168	260	n/a	
121	10102	n/a	0	0	n/a	N	0	00	87	10.7	0.70	0.13	0.17	5494	0	n/a	427	84	n/a	63	84	n/a	102	84	n/a	
122	10126	n/a	0	0	n/a	N	0	01	1216	751	133	3.47	5.48	25557	1148	n/a	5083	1216	n/a	140	1216	n/a	313	1216	n/a	
123	10148	n/a	0	0	n/a	N	0	00	63	12.6	0.61	0.11	0.17	8450	0	n/a	525	60	n/a	78	60	n/a	114	60	n/a	
124	10149	n/a	0	0	n/a	N	0	01	775	348	50.7	1.94	2.34	19646	672	n/a	3148	772	n/a	108	772	n/a	162	772	n/a	
125	10239	n/a	0	0	n/a	N	0	00	267	181	55.7	1.10	1.84	25078	244	n/a	8970	264	n/a	175	264	n/a	370	264	n/a	
126	10310	n/a	0	0	n/a	N	0	00	334	62.4	4.12	0.60	0.43	7236	0	n/a	726	332	n/a	74	332	n/a	63	332	n/a	
127	10347	n/a	0	0	n/a	N	0	00	57	6.80	0.36	0.09	0.10	5204	0	n/a	279	56	n/a	70	56	n/a	95	56	n/a	
128	10353	n/a	0	0	n/a	N	0	01	534	208	34.1	1.24	1.41	32561	324	n/a	8299	532	n/a	166	532	n/a	254	532	n/a	
129	10449	n/a	0	0	n/a	N	0	00	55	9.64	1.27	0.09	0.17	7367	0	n/a	1064	52	n/a	73	52	n/a	156	52	n/a	
130	10464	n/a	0	0	n/a	N	0	01	515	253	45.2	1.30	1.65	36038	484	n/a	8027	512	n/a	174	512	n/a	301	512	n/a	
131	10477	n/a	0	0	n/a	N	0	00	85	33.8	2.70	0.18	0.19	21216	52	n/a	1799	84	n/a	87	84	n/a	102	84	n/a	
132	10477	n/a	0	0	n/a	N	0	00	85	36.4	2.42	0.18	0.39	20201	60	n/a	1514	84	n/a	92	84	n/a	226	84	n/a	
133	10477	n/a	0	0	n/a	N	0	00	87	35.9	3.05	0.20	0.21	21111	56	n/a	2009	84	n/a	96	84	n/a	114	84	n/a	
134	10477	n/a	0	0	n/a	N	0	00	91	33.7	1.65	0.18	0.21	18817	56	n/a	1036	88	n/a	82	88	n/a	112	88	n/a	
135	10481	n/a	0	0	n/a	N	0	00	86	32.4	3.35	0.18	0.21	17806	60	n/a	1887	84	n/a	81	84	n/a	110	84	n/a	
136	10780	n/a	0	0	n/a	N	0	01	918	507	82.8	2.57	3.57	21923	848	n/a	7774	916	n/a	147	916	n/a	316	916	n/a	
137	10783	n/a	0	0	n/a	N	0	00	289	113	11.6	0.70	0.74	23149	164	n/a	3369	280	n/a	104	288	n/a	123	288	n/a	
138	10876	n/a	0	0	n/a	N	0	01	686	253	38.1	1.64	1.84	14576	564	n/a	2595	680	n/a	100	684	n/a	141	684	n/a	
139	11072	n/a	0	0	n/a	N	0	00	109	59.2	4.53	0.30	0.74	25965	84	n/a	2256	108	n/a	126	108	n/a	358	108	n/a	
140	11210	n/a	0	0	n/a	N	0	00	375	126	11.9	0.70	0.61	12951	276	n/a	1418	372	n/a	83	372	n/a	88	372	n/a	
141	11349	n/a	0	0	n/a	N	0	00	348	140	23.6	0.85	0.93	15969	320	n/a	3696	348	n/a	104	348	n/a	147	348	n/a	
142	11458	n/a	0	0	n/a	N	0	01	646	206	22.5	1.33	1.56	12858	424	n/a	1865	644	n/a	90	644	n/a	172	644	n/a	
143	11556	n/a	0	0	n/a	N	0	01	535	339	61.7	1.59	2.22	40869	460	n/a	9783	532	n/a	188	532	n/a	347	532	n/a	
144	11612	n/a	0	0	n/a	N	0	00	57	15.7	1.07	0.09	0.19	13688	28	n/a	902	56	n/a	63	56	n/a	152	56	n/a	
145	11618	n/a	0	0	n/a	N	0	01	632	232	33.6	1.37	1.39	14923	492	n/a	2309	632	n/a	93	632	n/a	119	632	n/a	
146	11670	n/a	0	0	n/a	N	0	01	741	307	46.2	1.71	1.98	17809	616	n/a	2998	724	n/a	110	740	n/a	176	740	n/a	
147	11678	n/a	0	0	n/a	N	0	00	447	158	20.9	1.00	1.01	19728	324	n/a	3778	444	n/a	121	444	n/a	129	444	n/a	
148	11805	n/a	0	0	n/a	N	0	00	93	38.2	2.90	0.17	0.27	20067	64	n/a	1653	92	n/a	76	92	n/a	142	92	n/a	
149	11916	n/a	0	0	n/a	N	0	00	373	82.3	4.94	0.73	0.59	8456	0	n/a	805	372	n/a	84	372	n/a	75	372	n/a	
150	11943	n/a	0	0	n/a	N	0	01	661	221	29.4	1.51	1.45	13949	460	n/a	2102	660	n/a	102	660	n/a	112	660	n/a	
151	12009	n/a	0	0	n/a	N	0	00	512	164	24.4	1.12	1.08	13044	324	n/a	2162	512	n/a	93	512	n/a	110	512	n/a	
152	12155	n/a	0	0	n/a	N	0	00	436	110	14.1	0.91	0.88	12524	112	n/a	1618	436	n/a	84	436	n/a	104	436	n/a	
153	12286	n/a	0	0	n/a	N	0	00	369	81.9	9.34	0.76	0.78	10388	36	n/a	1102	368	n/a	83	368	n/a	103	368	n/a	
154	12309	n/a	0	0	n/a	N	0	00	296	84.3	9.81	0.61	0.57	11832	112	n/a	1863	296	n/a	83	296	n/a	92	296	n/a	
155	12338	n/a	0	0	n/a	N	0	01	604	373	68.9	1.84	2.55	50757	520	n/a	11268	604	n/a	209	604	n/a	382	604	n/a	
156	12390	n/a	0	0	n/a	N	0	00	293	78.6	15.7	0.69	0.73	11755	96	n/a	2076	292	n/a	98	292	n/a	122	292	n/a	
157	12390	n/a	0	0	n/a	N	0	00	152	70.2	12.1	0.38	0.49	39314	76	n/a	7770	152	n/a	146	152	n/a	303	152	n/a	
158	12435	n/a	0	0	n/a	N	0	01	599	367	64.8	1.75	2.51	31626	572	n/a	6802	596	n/a	130	596	n/a	213	596	n/a	
159	12494	n/a	0	0	n/a	N	0	00	262	52.2	5.57	0.52	0.67	8379	0	n/a	1090	260	n/a	89	260	n/a	149	260	n/a	
160	12603	n/a	0	0	n/a	N	0	00	242	64.8	5.57	0.56	0.52	26541	44	n/a	3274	240	n/a	109	240	n/a	139	240	n/a	
161	12612	n/a	0	0	n/a	N	0	00	77	30.1	2.70	0.19	0.53	19520	52	n/a	2104	76	n/a	115	76	n/a	377	76	n/a	
162	12773	n/a	0	0	n/a	N	0	00	292	180	36.8	0.83	1.07	34640	216	n/a	7803	292	n/a	136	292	n/a	192	292	n/a	
163	12857	n/a	0	0	n/a	N	0	00	203	80.0	7.78	0.42	0.45	16935	152	n/a	2506	200	n/a	92	200	n/a	139	200	n/a	
164	12955	n/a	0	0	n/a	N	0	01	514	366	64.6	1.52	2.17	42555	428	n/a	10560	512	n/a	182	512	n/a	246	512	n/a	
165	12990	n/a	0	0	n/a	N	0	01	771	300	46.4	1.99	2.31	15887	632	n/a	2603	768	n/a	123	768	n/a	166	768	n/a	
166	13032	n/a	0	0	n/a	N	0	01	671	259	53.7	1.87	2.39	22063	448	n/a	4878	668	n/a	115	668	n/a	183	668	n/a	
167	13060	n/a	0	0	n/a	N	0	00	67	19.3	0.76	0.13	0.13	14150	32	n/a	688	64	n/a	77	64	n/a	94	64	n/a	
168	13214	n/a	0	0	n/a	N	0	01	450	449	93.5	1.92	3.65	65535	424	n/a	12401	448	n/a	225	448	n/a	536	448	n/a	
169	13251	n/a	0	0	n/a	N	0	00	448	120	21.5	0.96	1.03	12664	188	n/a	1989	448	n/a	87	448	n/a	104	448	n/a	
170	13251	n/a	0	0	n/a	N	0	00	147	40.7	7.93	0.31	0.24	12570	68	n/a	2576	144	n/a	87	144	n/a	83	144	n/a	
171	13264	n/a	0	0	n/a	N	0	00	83	25.4	2.12	0.17	0.17	13859	48	n/a	1331	80	n/a	88	80	n/a	104	80	n/a	
172	13361	n/a	0	0	n/a	N	0	00	93	31.3	3.27	0.19	0.25	14692	64	n/a	1951	92	n/a	87	92	n/a	134	92	n/a	
173	13387	n/a	0	0	n/a	N	0	01	607	406	72.5	1.71	2.33	35287	540	n/a	10059	604	n/a	170	604	n/a	288	604	n/a	
174	13514	n/a	0	0	n/a	N	0	01	559	179	23.4	1.21	1.25	12769	360	n/a	2087	556	n/a	91	556	n/a	131	556	n/a	
175	13544	n/a	0	0	n/a	N	0	00	113	37.5	1.03	0.20	0.23	16500	60	n/a	507	112	n/a	73	112	n/a	88	112	n/a	
176	13593	n/a	0	0	n/a	N	0	00	382	118	14.2	0.86	0.80	16931	192	n/a	2382	380	n/a	95	380	n/a	114	380	n/a	
177	13788	n/a	0	0	n/a	N	0	00	83	35.9	2.25	0.16	0.20	21230	56	n/a	1701	80	n/a	84	80	n/a	127	80	n/a	
178	13793	n/a	0	0	n/a	N	0	00	169	71.8	3.85	0.32	0.46	27797	100	n/a	1511	168	n/a	83	168	n/a	153	168	n/a	
179	13793	n/a	0	0	n/a	N	0	00	80	31.9	5.10	0.21	0.29	20139	52	n/a	3584	80	n/a	116	80	n/a	188	80	n/a	
180	13793	n/a	0	0	n/a	N	0	00	112	47.3	4.63	0.26	0.25	18851	80	n/a	2079	112	n/a	99	112	n/a	110	112	n/a	
181	13795	n/a	0	0	n/a	N	0	00	82	37.7	2.28	0.17	0.19	24325	56	n/a	1415	80	n/a	84	80	n/a	106	80	n/a	
182	13795	n/a	0	0	n/a	N	0	00	66	22.2	1.13	0.10	0.15	17072	40	n/a	995	64	n/a	67	64	n/a	118	64	n/a	
183	13795	n/a	0	0	n/a	N	0	00	41	6.15	0.26	0.05	0.05	6232	0	n/a	313	40	n/a	62	40	n/a	54	40	n/a	
