Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
95	5843	n/a	0	0	n/a	N	0	00	148	23.9	0.78	0.29	0.21	9618	0	n/a	275	148	n/a	85	148	n/a	62	148	n/a	
96	5900	n/a	0	0	n/a	N	0	00	102	40.1	2.63	0.20	0.26	18766	68	n/a	1456	100	n/a	82	100	n/a	122	100	n/a	
97	5967	n/a	0	0	n/a	N	0	00	370	82.8	3.08	0.71	0.58	9661	0	n/a	506	368	n/a	90	368	n/a	77	368	n/a	
98	6039	n/a	0	0	n/a	N	0	01	930	275	8.93	1.77	1.52	12543	448	n/a	643	916	n/a	84	928	n/a	85	928	n/a	
99	6162	n/a	0	0	n/a	N	0	00	70	10.9	0.37	0.10	0.09	7234	0	n/a	309	68	n/a	68	68	n/a	57	68	n/a	
100	6252	n/a	0	0	n/a	N	0	01	586	249	13.8	1.19	1.76	31434	432	n/a	2379	584	n/a	106	584	n/a	283	584	n/a	
101	6267	n/a	0	0	n/a	N	0	11	2125	1844	157	5.81	12.2	37357	1980	n/a	4296	2052	n/a	146	2124	n/a	525	1992	n/a	
102	6272	n/a	0	0	n/a	N	0	00	166	111	4.33	0.36	0.47	36710	124	n/a	1865	164	n/a	91	164	n/a	146	164	n/a	
103	6297	n/a	0	0	n/a	N	0	01	663	175	5.91	1.14	0.89	10625	124	n/a	698	656	n/a	74	660	n/a	74	660	n/a	
104	6437	n/a	0	0	n/a	N	0	00	88	14.7	0.39	0.14	0.11	6999	0	n/a	325	88	n/a	66	88	n/a	60	88	n/a	
105	6492	n/a	0	0	n/a	N	0	00	290	112	4.16	0.64	0.63	25721	176	n/a	1340	288	n/a	95	288	n/a	130	288	n/a	
106	6624	n/a	0	0	n/a	N	0	01	1201	468	25.3	2.41	2.85	16129	984	n/a	1225	1196	n/a	90	1200	n/a	133	1200	n/a	
107	6640	n/a	0	0	n/a	N	0	01	1275	492	24.7	2.68	3.05	15600	1028	n/a	1260	1248	n/a	101	1272	n/a	180	1272	n/a	
108	6640	n/a	0	0	n/a	N	0	01	784	239	8.67	1.45	1.27	12416	472	n/a	677	776	n/a	78	784	n/a	83	784	n/a	
109	6710	n/a	0	0	n/a	N	0	00	49	8.55	0.30	0.07	0.06	7637	0	n/a	280	48	n/a	62	48	n/a	71	48	n/a	
110	6940	n/a	0	0	n/a	N	0	00	438	286	14.6	1.02	1.53	45499	372	n/a	2247	436	n/a	111	436	n/a	217	436	n/a	
111	6950	n/a	0	0	n/a	N	0	00	46	8.73	0.76	0.09	0.11	8775	0	n/a	809	44	n/a	89	44	n/a	107	44	n/a	
112	6952	n/a	0	0	n/a	N	0	01	732	193	9.07	1.52	1.42	10261	80	n/a	723	732	n/a	95	732	n/a	101	732	n/a	
113	6971	n/a	0	0	n/a	N	0	01	928	302	13.8	1.85	1.73	13861	460	n/a	893	920	n/a	87	928	n/a	100	928	n/a	
114	6986	n/a	0	0	n/a	N	0	00	83	12.7	0.35	0.14	0.09	7960	0	n/a	265	80	n/a	73	80	n/a	52	80	n/a	
115	7027	n/a	0	0	n/a	N	0	11	1394	1020	85.2	3.43	6.00	45577	1312	n/a	5948	1392	n/a	151	1392	n/a	375	1392	n/a	
116	7208	n/a	0	0	n/a	N	0	01	1146	513	27.2	2.34	2.59	18017	940	n/a	1338	1124	n/a	92	1144	n/a	130	1144	n/a	
117	7240	n/a	0	0	n/a	N	0	00	244	76.7	5.61	0.45	0.61	15125	140	n/a	1226	244	n/a	78	244	n/a	122	244	n/a	
118	7354	n/a	0	0	n/a	N	0	00	291	95.5	3.48	0.66	0.67	24577	84	n/a	1231	280	n/a	100	288	n/a	165	288	n/a	
119	7355	n/a	0	0	n/a	N	0	00	266	65.5	1.89	0.52	0.50	15144	52	n/a	479	264	n/a	75	264	n/a	100	264	n/a	
120	7357	n/a	0	0	n/a	N	0	01	666	185	5.72	1.23	1.06	11148	116	n/a	504	660	n/a	78	664	n/a	93	664	n/a	
121	7379	n/a	0	0	n/a	N	0	01	731	216	6.93	1.31	1.09	11668	420	n/a	553	724	n/a	82	728	n/a	83	728	n/a	
122	7475	n/a	0	0	n/a	N	0	01	1046	564	35.5	2.30	3.43	31801	892	n/a	2651	1044	n/a	132	1044	n/a	283	1044	n/a	
123	7543	n/a	0	0	n/a	N	0	11	2001	1423	96.0	4.64	8.09	29289	1880	n/a	2913	1956	n/a	138	2000	n/a	349	1968	n/a	
124	7614	n/a	0	0	n/a	N	0	01	927	553	34.6	2.06	3.32	50663	884	n/a	4040	916	n/a	131	924	n/a	367	924	n/a	
125	7628	n/a	0	0	n/a	N	0	00	393	81.8	3.97	0.76	0.76	8243	0	n/a	693	392	n/a	83	392	n/a	114	392	n/a	
126	7744	n/a	0	0	n/a	N	0	00	399	153	6.91	0.86	0.89	29509	232	n/a	1454	384	n/a	94	396	n/a	149	396	n/a	
127	7810	n/a	0	0	n/a	N	0	00	102	11.6	0.44	0.15	0.10	5212	0	n/a	215	100	n/a	66	100	n/a	53	100	n/a	
128	7820	n/a	0	0	n/a	N	0	00	41	6.02	0.44	0.07	0.11	6038	0	n/a	520	40	n/a	79	40	n/a	130	40	n/a	
129	7869	n/a	0	0	n/a	N	0	01	998	916	80.1	2.69	5.08	48719	952	n/a	6674	996	n/a	160	996	n/a	392	996	n/a	
130	7904	n/a	0	0	n/a	N	0	11	1738	1475	117	4.39	9.16	54477	1644	n/a	7073	1708	n/a	191	1736	n/a	550	1584	n/a	
131	7928	n/a	0	0	n/a	N	0	00	182	59.9	2.17	0.35	0.33	16424	100	n/a	713	180	n/a	77	180	n/a	81	180	n/a	
132	7959	n/a	0	0	n/a	N	0	00	430	91.1	25.9	0.99	58.4	8140	0	n/a	3362	428	n/a	94	428	n/a	7402	428	n/a	
133	7960	n/a	0	0	n/a	N	0	00	183	81.4	2.33	0.33	0.36	21030	136	n/a	783	176	n/a	77	180	n/a	97	180	n/a	
134	7977	n/a	0	0	n/a	N	0	11	1611	1517	120	4.43	8.65	54736	1580	n/a	6954	1608	n/a	183	1608	n/a	483	1592	n/a	
135	8144	n/a	0	0	n/a	N	0	01	655	271	11.9	1.34	1.46	31640	520	n/a	1594	652	n/a	84	652	n/a	157	652	n/a	
136	8205	n/a	0	0	n/a	N	0	11	2093	2085	224	7.39	26.8	39045	2032	n/a	5581	2088	n/a	202	2092	n/a	1226	2044	n/a	
137	8223	n/a	0	0	n/a	N	0	00	51	10.7	0.57	0.09	0.14	9816	0	n/a	609	48	n/a	74	48	n/a	123	48	n/a	
138	8312	n/a	0	0	n/a	N	0	01	864	303	12.8	1.76	2.00	15287	672	n/a	1005	816	n/a	94	864	n/a	140	864	n/a	
139	8409	n/a	0	0	n/a	N	0	00	331	84.0	2.55	0.66	0.55	13083	56	n/a	457	328	n/a	85	328	n/a	76	328	n/a	
140	8543	n/a	0	0	n/a	N	0	01	550	272	13.0	1.13	1.31	43194	424	n/a	2802	548	n/a	106	548	n/a	246	548	n/a	
141	8566	n/a	0	0	n/a	N	0	00	361	142	5.59	0.69	0.74	21390	188	n/a	1263	360	n/a	80	360	n/a	130	360	n/a	
142	8694	n/a	0	0	n/a	N	0	00	396	143	4.83	0.67	0.65	23947	244	n/a	985	396	n/a	77	396	n/a	112	396	n/a	
143	8716	n/a	0	0	n/a	N	0	11	1705	1769	170	5.05	11.5	65535	1656	n/a	7879	1696	n/a	180	1704	n/a	514	1688	n/a	
144	8897	n/a	0	0	n/a	N	0	00	491	141	5.03	1.03	0.94	12487	220	n/a	642	488	n/a	92	488	n/a	89	488	n/a	
145	8963	n/a	0	0	n/a	N	0	01	1200	513	44.3	2.67	4.00	24632	860	n/a	1980	1200	n/a	95	1200	n/a	201	1200	n/a	
146	9004	n/a	0	0	n/a	N	0	00	144	15.6	0.40	0.24	0.15	5815	0	n/a	222	144	n/a	69	144	n/a	51	144	n/a	
147	9004	n/a	0	0	n/a	N	0	00	442	167	4.55	0.88	0.87	27135	236	n/a	965	412	n/a	84	440	n/a	136	440	n/a	
148	9111	n/a	0	0	n/a	N	0	00	63	9.24	1.58	0.14	0.24	6086	0	n/a	1119	60	n/a	88	60	n/a	163	60	n/a	
149	9114	n/a	0	0	n/a	N	0	00	476	233	9.41	0.89	1.01	29519	308	n/a	1727	476	n/a	89	476	n/a	164	476	n/a	
