Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
132	12015	n/a	0	0	n/a	N	0	01	1242	710	138	3.61	5.21	23312	1108	n/a	6352	1240	n/a	140	1240	n/a	303	1228	n/a	
133	12047	n/a	0	0	n/a	N	0	01	1169	481	78.2	2.87	3.24	17923	944	n/a	3183	1168	n/a	109	1168	n/a	172	1168	n/a	
134	12290	n/a	0	0	n/a	N	0	00	469	143	14.6	1.02	0.92	14045	172	n/a	1462	468	n/a	93	468	n/a	109	468	n/a	
135	12485	n/a	0	0	n/a	N	0	01	735	682	154	3.01	5.53	65535	620	n/a	21799	732	n/a	296	732	n/a	641	732	n/a	
136	12787	n/a	0	0	n/a	N	0	11	1826	1984	374	7.32	18.5	65535	1752	n/a	14644	1824	n/a	288	1824	n/a	1026	1756	n/a	
137	12820	n/a	0	0	n/a	N	0	01	759	361	65.7	1.99	2.47	45215	584	n/a	11988	756	n/a	213	756	n/a	374	756	n/a	
138	12849	n/a	0	0	n/a	N	0	00	354	146	15.4	0.75	0.81	27260	224	n/a	3406	352	n/a	98	352	n/a	159	352	n/a	
139	12883	n/a	0	0	n/a	N	0	00	544	129	14.5	1.15	1.21	10923	40	n/a	1280	544	n/a	91	544	n/a	120	544	n/a	
140	12911	n/a	0	0	n/a	N	0	00	87	24.8	1.71	0.19	0.32	12817	44	n/a	1103	84	n/a	100	84	n/a	176	84	n/a	
141	12916	n/a	0	0	n/a	N	0	11	1217	952	177	3.79	6.08	45339	1124	n/a	11989	1196	n/a	201	1216	n/a	394	1188	n/a	
142	13091	n/a	0	0	n/a	N	0	00	458	119	11.5	0.93	1.00	9835	0	n/a	1272	456	n/a	85	456	n/a	118	456	n/a	
143	13226	n/a	0	0	n/a	N	0	00	379	303	54.7	1.28	2.00	37577	352	n/a	8296	376	n/a	149	376	n/a	293	376	n/a	
144	13240	n/a	0	0	n/a	N	0	01	873	550	124	2.92	5.10	29431	740	n/a	11649	868	n/a	201	872	n/a	494	860	n/a	
145	13277	n/a	0	0	n/a	N	0	01	674	196	15.3	1.22	1.05	11861	280	n/a	1176	672	n/a	86	672	n/a	85	672	n/a	
146	13282	n/a	0	0	n/a	N	0	00	505	123	12.5	1.05	0.96	10397	56	n/a	1246	492	n/a	84	504	n/a	92	504	n/a	
147	13411	n/a	0	0	n/a	N	0	01	568	262	48.0	1.52	1.68	27483	440	n/a	9316	560	n/a	157	568	n/a	253	568	n/a	
148	13593	n/a	0	0	n/a	N	0	01	981	561	101	2.78	4.06	39942	844	n/a	9992	980	n/a	205	980	n/a	449	980	n/a	
149	13638	n/a	0	0	n/a	N	0	00	407	182	28.7	1.04	1.16	27471	264	n/a	6159	404	n/a	132	404	n/a	224	404	n/a	
150	13650	n/a	0	0	n/a	N	0	00	459	202	25.7	1.08	1.13	26364	288	n/a	4357	456	n/a	104	456	n/a	152	456	n/a	
151	13661	n/a	0	0	n/a	N	0	01	611	450	85.3	2.00	2.81	43545	476	n/a	11710	604	n/a	204	608	n/a	425	608	n/a	
152	13683	n/a	0	0	n/a	N	0	00	405	146	20.6	0.82	0.89	22460	272	n/a	4545	404	n/a	102	404	n/a	145	404	n/a	
153	13821	n/a	0	0	n/a	N	0	01	860	416	84.9	2.35	3.16	46453	632	n/a	10321	860	n/a	199	860	n/a	391	860	n/a	
154	14877	n/a	0	0	n/a	N	0	00	279	106	11.9	0.62	0.69	27409	116	n/a	3775	272	n/a	108	276	n/a	153	276	n/a	
155	14895	n/a	0	0	n/a	N	0	00	316	160	21.4	0.83	0.89	27359	200	n/a	4403	316	n/a	115	316	n/a	152	316	n/a	
156	14933	n/a	0	0	n/a	N	0	00	183	164	37.7	0.67	1.09	40533	156	n/a	9548	180	n/a	158	180	n/a	269	180	n/a	
157	15083	n/a	0	0	n/a	N	0	00	104	40.7	2.91	0.21	0.21	18006	72	n/a	1567	104	n/a	84	104	n/a	114	104	n/a	
158	15358	n/a	0	0	n/a	N	0	01	822	316	47.1	1.99	2.30	15870	684	n/a	2650	820	n/a	105	820	n/a	151	820	n/a	
159	15380	n/a	0	0	n/a	N	0	11	1304	970	172	4.28	8.04	28404	1232	n/a	7367	1304	n/a	160	1304	n/a	462	1248	n/a	
160	15406	n/a	0	0	n/a	N	0	11	1476	1044	195	4.85	9.57	27568	1436	n/a	5767	1476	n/a	198	1476	n/a	656	1432	n/a	
161	15699	n/a	0	0	n/a	N	0	00	246	96.1	11.2	0.51	0.52	20645	172	n/a	2514	244	n/a	89	244	n/a	100	244	n/a	
162	15730	n/a	0	0	n/a	N	0	01	806	329	53.0	1.99	2.29	17251	672	n/a	3104	804	n/a	107	804	n/a	185	804	n/a	
163	15888	n/a	0	0	n/a	N	0	00	348	160	20.3	0.80	0.90	26962	212	n/a	3870	348	n/a	126	348	n/a	159	348	n/a	
164	16406	n/a	0	0	n/a	N	0	01	526	289	56.5	1.48	2.09	23976	488	n/a	7003	524	n/a	145	524	n/a	284	524	n/a	
165	16514	n/a	0	0	n/a	N	0	00	466	250	57.4	1.35	1.87	35684	400	n/a	11406	464	n/a	192	464	n/a	299	464	n/a	
166	16646	n/a	0	0	n/a	N	0	01	631	243	34.5	1.34	1.39	16309	512	n/a	2712	628	n/a	88	628	n/a	137	628	n/a	
167	16989	n/a	0	0	n/a	N	0	01	847	410	72.1	2.23	2.80	20674	704	n/a	4275	816	n/a	114	844	n/a	176	844	n/a	
168	17524	n/a	0	0	n/a	N	0	00	238	58.0	7.04	0.51	0.47	13491	48	n/a	2914	236	n/a	96	236	n/a	113	236	n/a	
169	17551	n/a	0	0	n/a	N	0	00	501	146	15.6	1.11	1.00	12723	236	n/a	1750	500	n/a	95	500	n/a	95	500	n/a	
170	17947	n/a	0	0	n/a	N	0	00	467	197	32.4	1.20	1.33	23936	344	n/a	6648	464	n/a	145	464	n/a	193	464	n/a	
171	18100	n/a	0	0	n/a	N	0	00	44	8.35	0.29	0.08	0.08	8138	0	n/a	294	44	n/a	76	44	n/a	87	44	n/a	
172	18102	n/a	0	0	n/a	N	0	00	57	7.15	0.28	0.09	0.07	5996	0	n/a	224	56	n/a	71	56	n/a	57	56	n/a	
173	18161	n/a	0	0	n/a	N	0	01	791	590	146	2.98	5.23	35511	696	n/a	14296	788	n/a	225	788	n/a	468	784	n/a	
174	18327	n/a	0	0	n/a	N	0	01	680	332	64.4	1.81	2.47	17735	644	n/a	6928	680	n/a	147	680	n/a	233	680	n/a	
175	18657	n/a	0	0	n/a	N	0	00	436	152	21.8	0.99	1.09	25786	232	n/a	5312	436	n/a	116	436	n/a	214	436	n/a	
176	18803	n/a	0	0	n/a	N	0	00	105	13.5	0.46	0.19	0.15	5915	0	n/a	251	96	n/a	73	104	n/a	67	104	n/a	
177	18908	n/a	0	0	n/a	N	0	01	552	219	36.9	1.33	1.46	23002	420	n/a	6992	552	n/a	130	552	n/a	171	552	n/a	
178	18953	n/a	0	0	n/a	N	0	00	544	154	18.8	1.20	1.19	10930	236	n/a	1645	544	n/a	90	544	n/a	111	544	n/a	
179	19021	n/a	0	0	n/a	N	0	00	235	72.6	7.28	0.45	0.46	22638	68	n/a	2738	228	n/a	92	232	n/a	139	232	n/a	
180	19127	n/a	0	0	n/a	N	0	00	366	77.6	7.05	0.70	0.68	8171	0	n/a	965	364	n/a	90	364	n/a	88	364	n/a	
181	19290	n/a	0	0	n/a	N	0	01	609	685	146	2.77	5.40	52035	536	n/a	12479	608	n/a	209	608	n/a	467	608	n/a	
182	19291	n/a	0	0	n/a	N	0	01	715	255	34.5	1.63	1.61	15157	516	n/a	2348	712	n/a	97	712	n/a	115	712	n/a	
183	19464	n/a	0	0	n/a	N	0	00	327	215	29.4	0.91	1.16	45425	276	n/a	7028	324	n/a	148	324	n/a	253	324	n/a	
