Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
58	1510	n/a	0	0	n/a	N	0	00	472	120	15.7	0.92	0.70	9953	0	n/a	1651	472	n/a	84	472	n/a	69	472	n/a	
59	1555	n/a	0	0	n/a	N	0	00	215	89.0	2.23	0.41	0.56	19000	164	n/a	539	204	n/a	76	212	n/a	129	212	n/a	
60	1579	n/a	0	0	n/a	N	0	00	377	101	17.4	0.84	0.82	19473	104	n/a	3354	376	n/a	104	376	n/a	106	376	n/a	
61	1594	n/a	0	0	n/a	N	0	00	174	76.3	2.51	0.29	0.53	24713	124	n/a	1043	172	n/a	79	172	n/a	224	172	n/a	
62	1643	n/a	0	0	n/a	N	0	00	346	102	18.8	0.78	0.78	16400	136	n/a	5970	344	n/a	117	344	n/a	167	344	n/a	
63	1662	n/a	0	0	n/a	N	0	00	344	177	41.6	0.89	0.89	30872	256	n/a	8805	344	n/a	146	344	n/a	148	344	n/a	
64	1722	n/a	0	0	n/a	N	0	00	405	94.4	10.2	0.75	0.58	9225	0	n/a	1274	404	n/a	75	404	n/a	76	404	n/a	
65	1741	n/a	0	0	n/a	N	0	00	249	133	33.4	0.77	0.80	25195	220	n/a	8346	248	n/a	155	248	n/a	192	248	n/a	
66	1784	n/a	0	0	n/a	N	0	00	315	94.4	3.09	0.67	0.83	14602	140	n/a	631	312	n/a	88	312	n/a	140	312	n/a	
67	1792	n/a	0	0	n/a	N	0	00	141	57.4	2.33	0.25	0.28	20497	108	n/a	1057	140	n/a	77	140	n/a	105	140	n/a	
68	1792	n/a	0	0	n/a	N	0	00	83	34.5	2.50	0.19	0.32	20879	56	n/a	1713	80	n/a	105	80	n/a	217	80	n/a	
69	1796	n/a	0	0	n/a	N	0	00	244	57.1	4.54	0.51	0.52	13060	60	n/a	1179	244	n/a	83	244	n/a	114	244	n/a	
70	1797	n/a	0	0	n/a	N	0	01	812	278	63.7	1.90	2.05	14968	628	n/a	4060	812	n/a	105	812	n/a	151	812	n/a	
71	1817	n/a	0	0	n/a	N	0	00	92	38.2	3.94	0.28	0.72	20215	64	n/a	2350	92	n/a	133	92	n/a	416	92	n/a	
72	1871	n/a	0	0	n/a	N	0	01	539	338	147	2.20	2.37	28848	472	n/a	21763	536	n/a	256	536	n/a	301	536	n/a	
73	1895	n/a	0	0	n/a	N	0	01	879	295	104	2.38	2.08	15024	544	n/a	5836	868	n/a	122	876	n/a	133	876	n/a	
74	1899	n/a	0	0	n/a	N	0	00	512	133	17.2	0.93	0.70	11361	120	n/a	1744	500	n/a	79	512	n/a	75	512	n/a	
75	1905	n/a	0	0	n/a	N	0	00	300	147	33.5	0.85	0.83	22413	256	n/a	5953	300	n/a	130	300	n/a	149	300	n/a	
76	1919	n/a	0	0	n/a	N	0	00	271	111	14.2	0.58	0.60	22665	200	n/a	3787	268	n/a	90	268	n/a	119	268	n/a	
77	1940	n/a	0	0	n/a	N	0	01	714	215	51.4	1.66	1.48	12417	376	n/a	3786	712	n/a	97	712	n/a	103	712	n/a	
78	1984	n/a	0	0	n/a	N	0	00	437	97.8	12.3	0.78	0.60	9511	0	n/a	1734	436	n/a	80	436	n/a	75	436	n/a	
79	2029	n/a	0	0	n/a	N	0	00	189	128	31.4	0.57	0.60	41020	136	n/a	9301	188	n/a	152	188	n/a	175	188	n/a	
80	2043	n/a	0	0	n/a	N	0	00	420	139	22.2	0.83	0.69	14715	248	n/a	2625	420	n/a	80	420	n/a	82	420	n/a	
81	2055	n/a	0	0	n/a	N	0	01	761	304	32.4	1.69	1.97	15711	644	n/a	2308	760	n/a	100	760	n/a	127	760	n/a	
82	2164	n/a	0	0	n/a	N	0	01	694	248	70.4	1.81	1.79	14999	564	n/a	4715	692	n/a	108	692	n/a	131	692	n/a	
83	2165	n/a	0	0	n/a	N	0	00	95	39.0	3.65	0.27	0.73	19385	68	n/a	1944	92	n/a	123	92	n/a	376	92	n/a	
84	2182	n/a	0	0	n/a	N	0	00	92	13.5	0.56	0.14	0.13	6759	0	n/a	365	88	n/a	70	92	n/a	70	92	n/a	
85	2204	n/a	0	0	n/a	N	0	00	185	89.2	4.87	0.38	0.69	23369	140	n/a	1656	176	n/a	95	184	n/a	232	184	n/a	
86	2215	n/a	0	0	n/a	N	0	01	692	199	44.2	1.61	1.29	11623	280	n/a	3259	692	n/a	101	692	n/a	101	692	n/a	
87	2256	n/a	0	0	n/a	N	0	01	519	437	253	3.15	3.64	38861	440	n/a	35119	516	n/a	383	516	n/a	412	516	n/a	
88	2277	n/a	0	0	n/a	N	0	00	384	92.3	11.4	0.70	0.56	9843	0	n/a	1564	384	n/a	75	384	n/a	73	384	n/a	
89	2294	n/a	0	0	n/a	N	0	00	472	143	22.3	0.92	0.82	14306	224	n/a	2643	472	n/a	80	472	n/a	83	472	n/a	
90	2308	n/a	0	0	n/a	N	0	00	341	74.2	6.19	0.59	0.48	8322	0	n/a	1086	340	n/a	73	340	n/a	73	340	n/a	
91	2317	n/a	0	0	n/a	N	0	01	883	390	81.4	2.41	2.80	23554	736	n/a	6275	880	n/a	123	880	n/a	166	876	n/a	
92	2327	n/a	0	0	n/a	N	0	01	929	355	123	2.61	2.48	15837	752	n/a	6977	928	n/a	122	928	n/a	141	928	n/a	
93	2328	n/a	0	0	n/a	N	0	01	895	452	226	3.46	3.84	20106	788	n/a	14011	892	n/a	180	892	n/a	239	892	n/a	
94	2383	n/a	0	0	n/a	N	0	01	762	293	116	2.46	2.59	27645	608	n/a	16754	760	n/a	219	760	n/a	397	760	n/a	
95	2404	n/a	0	0	n/a	N	0	01	692	230	67.1	1.79	1.62	14037	488	n/a	5228	680	n/a	118	692	n/a	127	692	n/a	
96	2444	n/a	0	0	n/a	N	0	01	754	319	62.0	1.93	2.07	20980	636	n/a	7845	752	n/a	136	752	n/a	200	752	n/a	
97	2509	n/a	0	0	n/a	N	0	01	519	210	36.3	1.15	1.28	17116	468	n/a	3017	516	n/a	95	516	n/a	120	516	n/a	
98	2541	n/a	0	0	n/a	N	0	00	410	83.9	5.00	0.65	0.47	8510	0	n/a	703	408	n/a	76	408	n/a	66	408	n/a	
99	2565	n/a	0	0	n/a	N	0	00	420	274	109	1.67	1.66	44311	324	n/a	21468	420	n/a	273	420	n/a	316	420	n/a	
100	2590	n/a	0	0	n/a	N	0	01	598	280	100.0	1.81	1.71	27191	520	n/a	13183	596	n/a	183	596	n/a	204	596	n/a	
101	2610	n/a	0	0	n/a	N	0	00	491	149	26.3	1.12	0.92	12164	280	n/a	2389	488	n/a	95	488	n/a	87	488	n/a	
102	2627	n/a	0	0	n/a	N	0	01	710	221	56.5	1.68	1.54	13105	412	n/a	3713	708	n/a	102	708	n/a	117	708	n/a	
103	2638	n/a	0	0	n/a	N	0	01	901	375	68.1	2.15	2.33	16251	828	n/a	3677	900	n/a	100	900	n/a	140	900	n/a	
104	2652	n/a	0	0	n/a	N	0	00	305	126	24.6	0.69	0.66	23996	196	n/a	5548	304	n/a	127	304	n/a	151	304	n/a	
105	2668	n/a	0	0	n/a	N	0	00	236	71.8	1.25	0.43	0.36	15499	96	n/a	401	212	n/a	73	236	n/a	80	236	n/a	
106	2670	n/a	0	0	n/a	N	0	00	550	154	28.8	1.19	0.98	12018	176	n/a	2460	548	n/a	90	548	n/a	90	548	n/a	
107	2705	n/a	0	0	n/a	N	0	01	730	223	54.8	1.69	1.62	12297	468	n/a	3705	728	n/a	96	728	n/a	119	728	n/a	
108	2709	n/a	0	0	n/a	N	0	00	266	105	10.1	0.56	0.61	23184	140	n/a	2824	264	n/a	95	264	n/a	135	264	n/a	
109	2722	n/a	0	0	n/a	N	0	00	454	140	29.0	1.10	0.96	12133	280	n/a	2846	452	n/a	104	452	n/a	107	452	n/a	
110	2755	n/a	0	0	n/a	N	0	01	613	276	68.2	1.62	1.69	20448	516	n/a	9967	612	n/a	148	612	n/a	220	612	n/a	
111	2757	n/a	0	0	n/a	N	0	00	201	113	5.17	0.43	0.88	31705	156	n/a	1919	196	n/a	108	200	n/a	316	200	n/a	
112	2770	n/a	0	0	n/a	N	0	00	419	150	34.7	1.07	1.07	19103	252	n/a	4946	416	n/a	111	416	n/a	134	416	n/a	
113	2771	n/a	0	0	n/a	N	0	00	410	88.2	2.45	0.76	0.69	9143	0	n/a	441	404	n/a	79	408	n/a	85	408	n/a	
114	2786	n/a	0	0	n/a	N	0	00	180	63.4	2.02	0.34	0.32	19696	84	n/a	763	180	n/a	85	180	n/a	102	180	n/a	
115	2824	n/a	0	0	n/a	N	0	00	464	207	51.5	1.27	1.24	45591	300	n/a	12258	464	n/a	170	464	n/a	244	464	n/a	
116	2842	n/a	0	0	n/a	N	0	01	1327	701	138	5.97	25.4	24819	1224	n/a	9566	1324	n/a	402	1324	n/a	2013	1308	n/a	
117	2933	n/a	0	0	n/a	N	0	01	626	185	41.3	1.28	1.05	12980	332	n/a	3250	624	n/a	97	624	n/a	90	624	n/a	
118	2997	n/a	0	0	n/a	N	0	01	500	285	77.2	1.82	2.00	29552	456	n/a	10256	500	n/a	180	500	n/a	231	500	n/a	
119	3033	n/a	0	0	n/a	N	0	01	866	435	105	2.47	3.16	21058	760	n/a	7129	864	n/a	124	864	n/a	218	864	n/a	
120	3038	n/a	0	0	n/a	N	0	00	140	28.1	6.88	0.36	0.28	10141	12	n/a	2157	140	n/a	101	140	n/a	90	140	n/a	
121	3038	n/a	0	0	n/a	N	0	00	111	61.7	13.4	0.32	0.38	37558	68	n/a	9029	108	n/a	160	108	n/a	213	108	n/a	
122	3052	n/a	0	0	n/a	N	0	01	792	553	224	3.42	4.56	47356	744	n/a	25626	792	n/a	326	792	n/a	475	792	n/a	
123	3061	n/a	0	0	n/a	N	0	01	571	427	189	2.82	3.50	35484	500	n/a	26677	568	n/a	343	568	n/a	413	568	n/a	
124	3092	n/a	0	0	n/a	N	0	00	291	181	34.0	0.75	0.81	33719	248	n/a	8530	288	n/a	139	288	n/a	189	288	n/a	
125	3153	n/a	0	0	n/a	N	0	01	894	432	194	3.30	3.44	20777	764	n/a	15068	892	n/a	208	892	n/a	245	888	n/a	
126	3212	n/a	0	0	n/a	N	0	01	726	457	227	3.38	3.82	43844	600	n/a	27634	724	n/a	318	724	n/a	474	724	n/a	
127	3219	n/a	0	0	n/a	N	0	00	321	114	20.1	0.71	0.64	19073	164	n/a	5053	320	n/a	95	320	n/a	121	320	n/a	
128	3236	n/a	0	0	n/a	N	0	01	950	380	134	2.76	2.77	17158	776	n/a	7721	944	n/a	136	948	n/a	175	948	n/a	
129	3238	n/a	0	0	n/a	N	0	01	637	185	48.2	1.60	1.42	11516	316	n/a	4247	636	n/a	110	636	n/a	120	636	n/a	
130	3261	n/a	0	0	n/a	N	0	01	934	360	110	2.59	2.32	15008	796	n/a	6392	932	n/a	126	932	n/a	141	932	n/a	
131	3274	n/a	0	0	n/a	N	0	00	89	16.5	0.86	0.15	0.15	7703	0	n/a	464	88	n/a	75	88	n/a	80	88	n/a	
132	3274	n/a	0	0	n/a	N	0	00	154	66.4	1.89	0.28	0.37	18706	128	n/a	684	152	n/a	75	152	n/a	101	152	n/a	
133	3281	n/a	0	0	n/a	N	0	00	276	86.6	8.05	0.57	0.50	15741	108	n/a	1903	276	n/a	81	276	n/a	99	276	n/a	
134	3308	n/a	0	0	n/a	N	0	00	230	66.1	7.08	0.49	0.42	19929	56	n/a	3282	228	n/a	99	228	n/a	102	228	n/a	
135	3315	n/a	0	0	n/a	N	0	00	298	105	20.1	0.65	0.63	22922	188	n/a	5243	296	n/a	112	296	n/a	135	296	n/a	
136	3333	n/a	0	0	n/a	N	0	01	667	321	120	2.11	2.26	21385	596	n/a	10705	664	n/a	171	664	n/a	178	664	n/a	
137	3333	n/a	0	0	n/a	N	0	00	486	126	22.0	1.00	0.76	11156	96	n/a	2120	484	n/a	89	484	n/a	82	484	n/a	
138	3375	n/a	0	0	n/a	N	0	01	632	184	38.6	1.34	1.08	11294	296	n/a	3080	632	n/a	98	632	n/a	95	632	n/a	
139	3403	n/a	0	0	n/a	N	0	00	210	59.2	1.57	0.38	0.37	15665	60	n/a	648	208	n/a	82	208	n/a	119	208	n/a	
140	3419	n/a	0	0	n/a	N	0	00	266	53.9	3.53	0.52	0.46	8354	0	n/a	721	264	n/a	79	264	n/a	87	264	n/a	
141	3429	n/a	0	0	n/a	N	0	01	957	623	239	3.97	5.39	35679	892	n/a	14503	956	n/a	201	956	n/a	265	956	n/a	
142	3434	n/a	0	0	n/a	N	0	00	408	160	38.2	1.14	1.09	25162	240	n/a	8241	408	n/a	148	408	n/a	169	408	n/a	
143	3451	n/a	0	0	n/a	N	0	00	407	106	15.8	0.84	0.75	10876	76	n/a	2565	404	n/a	80	404	n/a	101	404	n/a	
144	3456	n/a	0	0	n/a	N	0	11	1901	1933	646	9.69	21.6	42007	1820	n/a	17836	1900	n/a	280	1900	n/a	829	1820	n/a	
145	3467	n/a	0	0	n/a	N	0	00	305	115	27.4	0.70	0.75	38195	92	n/a	10013	304	n/a	151	304	n/a	220	304	n/a	
146	3577	n/a	0	0	n/a	N	0	00	414	108	10.5	0.86	0.67	10369	84	n/a	1170	412	n/a	90	412	n/a	89	412	n/a	
147	3622	n/a	0	0	n/a	N	0	00	481	128	20.0	1.01	0.81	10532	120	n/a	2085	480	n/a	91	480	n/a	86	480	n/a	
148	3626	n/a	0	0	n/a	N	0	00	321	70.7	3.70	0.56	0.56	9129	0	n/a	648	320	n/a	71	320	n/a	108	320	n/a	
149	3630	n/a	0	0	n/a	N	0	00	278	113	10.1	0.58	0.53	22986	180	n/a	2768	272	n/a	95	276	n/a	123	276	n/a	
150	3678	n/a	0	0	n/a	N	0	01	875	303	92.5	2.22	1.91	13740	668	n/a	4961	872	n/a	115	872	n/a	139	872	n/a	
151	3736	n/a	0	0	n/a	N	0	00	451	172	30.7	1.05	0.99	23614	352	n/a	5592	448	n/a	130	448	n/a	128	448	n/a	
152	3751	n/a	0	0	n/a	N	0	00	318	72.6	6.33	0.67	0.61	17176	40	n/a	1681	316	n/a	89	316	n/a	88	316	n/a	
153	3766	n/a	0	0	n/a	N	0	00	381	214	118	1.87	2.01	27095	296	n/a	22273	380	n/a	272	380	n/a	372	380	n/a	
154	3779	n/a	0	0	n/a	N	0	00	100	45.4	2.23	0.21	0.27	20691	72	n/a	1074	100	n/a	88	100	n/a	118	100	n/a	
155	3792	n/a	0	0	n/a	N	0	00	193	67.0	6.81	0.37	0.31	17803	112	n/a	1958	192	n/a	80	192	n/a	90	192	n/a	
156	3809	n/a	0	0	n/a	N	0	00	379	81.8	6.33	0.65	0.51	8684	0	n/a	885	376	n/a	73	376	n/a	72	376	n/a	
157	3809	n/a	0	0	n/a	N	0	01	526	323	139	2.17	2.47	35654	416	n/a	21686	524	n/a	286	524	n/a	396	524	n/a	
158	3817	n/a	0	0	n/a	N	0	01	759	255	81.8	2.01	1.78	14148	548	n/a	5208	756	n/a	115	756	n/a	126	756	n/a	
159	3851	n/a	0	0	n/a	N	0	00	366	77.5	3.88	0.73	0.93	7983	0	n/a	646	364	n/a	90	364	n/a	140	364	n/a	
160	3884	n/a	0	0	n/a	N	0	00	386	83.9	7.00	0.63	0.47	11142	36	n/a	1048	384	n/a	73	384	n/a	75	384	n/a	
161	3907	n/a	0	0	n/a	N	0	00	145	68.1	11.6	0.35	0.31	25860	104	n/a	5927	144	n/a	127	144	n/a	107	144	n/a	
162	3932	n/a	0	0	n/a	N	0	00	427	115	14.2	0.80	0.62	11751	100	n/a	1780	424	n/a	79	424	n/a	82	424	n/a	
163	3992	n/a	0	0	n/a	N	0	00	49	6.13	0.51	0.07	0.06	5526	0	n/a	456	48	n/a	59	48	n/a	59	48	n/a	
164	3992	n/a	0	0	n/a	N	0	00	106	18.0	0.84	0.18	0.13	7168	0	n/a	446	104	n/a	69	104	n/a	59	104	n/a	
165	3998	n/a	0	0	n/a	N	0	01	558	616	167	2.87	5.44	51783	524	n/a	17589	556	n/a	267	556	n/a	618	556	n/a	
166	4002	n/a	0	0	n/a	N	0	00	279	72.9	1.90	0.61	0.64	16869	56	n/a	520	272	n/a	91	276	n/a	130	276	n/a	
167	4009	n/a	0	0	n/a	N	0	00	382	244	85.9	1.40	1.49	27116	352	n/a	15600	380	n/a	206	380	n/a	204	380	n/a	
168	4029	n/a	0	0	n/a	N	0	01	554	279	114	1.84	1.85	31066	408	n/a	19069	552	n/a	253	552	n/a	346	552	n/a	
169	4032	n/a	0	0	n/a	N	0	01	750	310	127	2.37	2.54	30317	608	n/a	18510	744	n/a	247	748	n/a	280	748	n/a	
170	4084	n/a	0	0	n/a	N	0	01	1087	346	78.6	2.48	2.24	13441	636	n/a	3873	1084	n/a	107	1084	n/a	118	1084	n/a	
171	4103	n/a	0	0	n/a	N	0	01	911	324	118	2.66	2.56	15612	692	n/a	6087	904	n/a	133	908	n/a	160	908	n/a	
172	4227	n/a	0	0	n/a	N	0	01	837	323	91.3	2.23	1.94	17397	576	n/a	5815	820	n/a	125	836	n/a	145	836	n/a	
173	4281	n/a	0	0	n/a	N	0	01	871	371	69.9	2.11	2.28	18078	716	n/a	4363	864	n/a	108	868	n/a	153	868	n/a	
174	4324	n/a	0	0	n/a	N	0	00	295	75.7	10.0	0.58	0.47	11048	28	n/a	2491	292	n/a	97	292	n/a	75	292	n/a	
175	4328	n/a	0	0	n/a	N	0	00	460	113	11.1	0.83	0.65	10249	48	n/a	1360	460	n/a	80	460	n/a	78	460	n/a	
176	4332	n/a	0	0	n/a	N	0	00	331	88.5	12.4	0.72	0.69	11985	40	n/a	2192	328	n/a	89	328	n/a	96	328	n/a	
177	4344	n/a	0	0	n/a	N	0	00	309	92.4	9.41	0.57	0.53	16095	108	n/a	1879	308	n/a	85	308	n/a	130	308	n/a	
178	4374	n/a	0	0	n/a	N	0	00	380	84.2	7.12	0.65	0.50	9501	0	n/a	978	380	n/a	80	380	n/a	67	380	n/a	
179	4595	n/a	0	0	n/a	N	0	01	1002	483	217	3.60	3.43	19332	904	n/a	10866	1000	n/a	167	1000	n/a	240	1000	n/a	
180	4622	n/a	0	0	n/a	N	0	00	499	147	24.0	0.99	0.80	12265	264	n/a	2184	496	n/a	84	496	n/a	82	496	n/a	
181	4643	n/a	0	0	n/a	N	0	01	1267	672	53.5	3.35	9.10	23008	1172	n/a	2649	1248	n/a	147	1264	n/a	685	1264	n/a	
182	4686	n/a	0	0	n/a	N	0	00	154	81.4	15.5	0.40	0.47	27020	104	n/a	6056	152	n/a	117	152	n/a	158	152	n/a	
183	4711	n/a	0	0	n/a	N	0	00	513	127	11.1	1.08	0.93	10736	108	n/a	1139	512	n/a	97	512	n/a	98	508	n/a	
184	4727	n/a	0	0	n/a	N	0	01	698	222	57.3	1.73	1.41	12440	468	n/a	4311	696	n/a	112	696	n/a	127	696	n/a	
185	4728	n/a	0	0	n/a	N	0	01	713	234	69.0	1.88	1.66	13364	472	n/a	4500	712	n/a	115	712	n/a	122	712	n/a	
