Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
18	1080	n/a	0	0	n/a	N	0	00	99	29.7	3.38	0.22	0.21	13598	56	n/a	1703	96	n/a	98	96	n/a	102	96	n/a	
19	1087	n/a	0	0	n/a	N	0	00	356	127	12.1	0.67	0.67	19124	184	n/a	2304	356	n/a	92	356	n/a	127	356	n/a	
20	1130	n/a	0	0	n/a	N	0	01	727	221	21.4	1.51	1.42	12885	488	n/a	1555	720	n/a	98	724	n/a	113	724	n/a	
21	1267	n/a	0	0	n/a	N	0	00	432	99.8	8.92	0.74	0.58	8869	0	n/a	1125	424	n/a	80	432	n/a	68	432	n/a	
22	1268	n/a	0	0	n/a	N	0	01	571	170	19.0	1.29	1.21	12514	188	n/a	1529	568	n/a	95	568	n/a	104	568	n/a	
23	1293	n/a	0	0	n/a	N	0	00	110	41.0	3.63	0.21	0.25	16160	80	n/a	1704	108	n/a	83	108	n/a	115	108	n/a	
24	1432	n/a	0	0	n/a	N	0	00	107	37.1	2.74	0.23	0.21	15983	68	n/a	1432	104	n/a	88	104	n/a	85	104	n/a	
25	1481	n/a	0	0	n/a	N	0	01	867	768	149	3.10	5.75	56680	768	n/a	12419	864	n/a	195	864	n/a	529	864	n/a	
26	1510	n/a	0	0	n/a	N	0	01	1037	534	84.1	2.65	3.48	20266	916	n/a	4495	1036	n/a	116	1036	n/a	202	1036	n/a	
27	1673	n/a	0	0	n/a	N	0	00	111	41.4	3.58	0.25	0.26	16502	76	n/a	1553	108	n/a	93	108	n/a	98	108	n/a	
28	1701	n/a	0	0	n/a	N	0	00	343	145	14.7	0.74	0.76	22213	296	n/a	2754	340	n/a	108	340	n/a	121	340	n/a	
29	1725	n/a	0	0	n/a	N	0	01	545	302	44.2	1.44	1.66	42530	404	n/a	7401	544	n/a	164	544	n/a	283	544	n/a	
30	1811	n/a	0	0	n/a	N	0	00	287	161	25.2	0.75	0.89	34330	216	n/a	5287	284	n/a	119	284	n/a	193	284	n/a	
31	1826	n/a	0	0	n/a	N	0	00	166	28.5	2.99	0.30	0.23	6769	0	n/a	818	164	n/a	78	164	n/a	65	164	n/a	
32	1826	n/a	0	0	n/a	N	0	00	183	58.9	7.77	0.40	0.35	18475	68	n/a	2340	180	n/a	104	180	n/a	113	180	n/a	
33	1853	n/a	0	0	n/a	N	0	00	76	28.8	3.07	0.14	0.17	17951	52	n/a	2231	76	n/a	79	76	n/a	130	76	n/a	
34	1861	n/a	0	0	n/a	N	0	00	242	77.2	11.3	0.54	0.54	17705	128	n/a	2479	240	n/a	99	240	n/a	123	240	n/a	
35	1868	n/a	0	0	n/a	N	0	00	354	83.8	7.85	0.69	0.56	12437	24	n/a	1076	352	n/a	82	352	n/a	69	352	n/a	
36	1894	n/a	0	0	n/a	N	0	00	71	24.5	1.22	0.12	0.22	17508	44	n/a	947	68	n/a	75	68	n/a	163	68	n/a	
37	1908	n/a	0	0	n/a	N	0	00	358	81.2	5.66	0.61	0.49	10131	4	n/a	700	356	n/a	75	356	n/a	69	356	n/a	
38	1922	n/a	0	0	n/a	N	0	01	556	408	72.4	1.69	2.66	48828	404	n/a	10190	556	n/a	183	556	n/a	376	556	n/a	
39	1969	n/a	0	0	n/a	N	0	00	294	132	15.5	0.78	0.87	19308	244	n/a	2951	292	n/a	113	292	n/a	149	292	n/a	
40	2018	n/a	0	0	n/a	N	0	01	923	275	50.7	2.02	2.08	14630	460	n/a	2906	920	n/a	91	920	n/a	129	920	n/a	
41	2084	n/a	0	0	n/a	N	0	00	417	139	27.6	1.02	0.95	22338	244	n/a	8380	416	n/a	145	416	n/a	148	416	n/a	
42	2090	n/a	0	0	n/a	N	0	00	48	10.2	0.55	0.09	0.10	9736	0	n/a	528	48	n/a	85	48	n/a	101	48	n/a	
43	2138	n/a	0	0	n/a	N	0	00	298	127	18.9	0.72	0.77	19359	212	n/a	3755	296	n/a	101	296	n/a	147	296	n/a	
44	2164	n/a	0	0	n/a	N	0	00	391	89.8	6.89	0.73	0.62	9062	0	n/a	823	388	n/a	79	388	n/a	85	388	n/a	
45	2170	n/a	0	0	n/a	N	0	01	627	259	45.6	1.51	2.00	23319	472	n/a	7234	624	n/a	157	624	n/a	277	624	n/a	
46	2251	n/a	0	0	n/a	N	0	11	1243	903	155	3.91	6.70	29283	1160	n/a	6380	1240	n/a	148	1240	n/a	381	1240	n/a	
47	2280	n/a	0	0	n/a	N	0	00	235	104	10.0	0.53	0.55	21067	184	n/a	2113	232	n/a	102	232	n/a	129	232	n/a	
48	2344	n/a	0	0	n/a	N	0	00	77	25.3	2.22	0.16	0.17	16371	44	n/a	1523	76	n/a	89	76	n/a	109	76	n/a	
49	2344	n/a	0	0	n/a	N	0	01	521	261	64.1	1.54	2.41	38717	380	n/a	10686	520	n/a	194	520	n/a	462	520	n/a	
50	2404	n/a	0	0	n/a	N	0	00	341	147	21.9	0.73	0.76	26207	220	n/a	4577	340	n/a	103	340	n/a	131	340	n/a	
51	2427	n/a	0	0	n/a	N	0	00	493	135	12.4	1.07	1.01	10869	164	n/a	1471	492	n/a	88	492	n/a	103	492	n/a	
52	2447	n/a	0	0	n/a	N	0	00	330	64.4	3.87	0.64	0.42	7369	0	n/a	676	328	n/a	83	328	n/a	68	328	n/a	
53	2495	n/a	0	0	n/a	N	0	01	610	306	36.4	1.41	1.77	52059	364	n/a	6881	608	n/a	166	608	n/a	386	604	n/a	
54	2596	n/a	0	0	n/a	N	0	01	954	418	45.5	2.07	2.17	22910	740	n/a	2997	948	n/a	94	952	n/a	136	952	n/a	
55	2798	n/a	0	0	n/a	N	0	11	1763	1869	335	7.24	22.5	57960	1684	n/a	12988	1760	n/a	283	1760	n/a	1153	1676	n/a	
56	2938	n/a	0	0	n/a	N	0	00	337	178	15.1	0.70	0.67	34267	260	n/a	3478	324	n/a	102	336	n/a	123	336	n/a	
57	2990	n/a	0	0	n/a	N	0	00	69	9.46	0.31	0.12	0.11	5612	0	n/a	206	68	n/a	71	68	n/a	67	68	n/a	
58	3107	n/a	0	0	n/a	N	0	00	102	41.9	3.13	0.23	0.25	18614	72	n/a	1550	100	n/a	91	100	n/a	115	100	n/a	
59	3213	n/a	0	0	n/a	N	0	00	431	121	7.97	0.84	0.66	22170	76	n/a	2026	428	n/a	90	428	n/a	87	428	n/a	
60	3241	n/a	0	0	n/a	N	0	01	818	413	86.3	2.24	2.89	39432	704	n/a	11133	808	n/a	168	816	n/a	275	816	n/a	
61	3249	n/a	0	0	n/a	N	0	00	98	39.8	3.06	0.22	0.29	19896	64	n/a	1778	96	n/a	99	96	n/a	142	96	n/a	
62	3357	n/a	0	0	n/a	N	0	01	565	219	33.5	1.37	1.57	32410	436	n/a	8441	564	n/a	150	564	n/a	233	564	n/a	
63	3483	n/a	0	0	n/a	N	0	00	56	9.42	0.51	0.08	0.08	7005	0	n/a	380	56	n/a	64	56	n/a	69	56	n/a	
64	3511	n/a	0	0	n/a	N	0	00	106	14.2	0.46	0.20	0.16	5829	0	n/a	291	92	n/a	73	104	n/a	70	104	n/a	
65	3518	n/a	0	0	n/a	N	0	00	239	110	9.07	0.52	0.61	24054	196	n/a	2657	236	n/a	106	236	n/a	157	236	n/a	
66	3519	n/a	0	0	n/a	N	0	01	595	179	24.0	1.26	1.15	11968	308	n/a	2023	592	n/a	87	592	n/a	120	592	n/a	
67	3617	n/a	0	0	n/a	N	0	00	200	111	8.60	0.42	0.54	27095	172	n/a	2771	200	n/a	97	200	n/a	119	200	n/a	
68	3639	n/a	0	0	n/a	N	0	00	419	99.8	6.36	0.81	0.66	9052	0	n/a	747	416	n/a	76	416	n/a	85	416	n/a	
69	3651	n/a	0	0	n/a	N	0	00	294	99.2	15.3	0.65	0.69	23080	152	n/a	3567	292	n/a	101	292	n/a	157	292	n/a	
70	3657	n/a	0	0	n/a	N	0	00	108	33.3	3.27	0.21	0.23	12555	72	n/a	1318	108	n/a	80	108	n/a	91	108	n/a	
71	3679	n/a	0	0	n/a	N	0	00	506	125	11.9	0.99	0.93	13196	96	n/a	1559	504	n/a	85	504	n/a	94	504	n/a	
72	3686	n/a	0	0	n/a	N	0	01	1125	418	47.0	2.43	2.42	15682	884	n/a	2059	1124	n/a	89	1124	n/a	119	1124	n/a	
73	3692	n/a	0	0	n/a	N	0	00	235	28.9	6.61	0.76	1.81	5007	0	n/a	1182	232	n/a	129	232	n/a	333	232	n/a	
74	3756	n/a	0	0	n/a	N	0	00	247	83.5	8.14	0.52	0.59	16147	156	n/a	1965	232	n/a	96	244	n/a	149	244	n/a	
75	3758	n/a	0	0	n/a	N	0	00	453	96.1	11.9	0.85	0.74	9083	0	n/a	1578	452	n/a	75	452	n/a	86	452	n/a	
76	3781	n/a	0	0	n/a	N	0	00	507	158	17.2	1.08	1.00	21256	268	n/a	3785	504	n/a	108	504	n/a	109	504	n/a	
77	3989	n/a	0	0	n/a	N	0	01	584	285	44.6	1.52	1.82	27751	496	n/a	4834	584	n/a	127	584	n/a	174	584	n/a	
78	3993	n/a	0	0	n/a	N	0	01	405	393	114	1.94	3.77	52216	368	n/a	19374	404	n/a	296	404	n/a	677	404	n/a	
79	4012	n/a	0	0	n/a	N	0	01	533	385	69.7	1.79	2.76	37383	420	n/a	8924	532	n/a	176	532	n/a	385	532	n/a	
80	4024	n/a	0	0	n/a	N	0	00	307	107	15.3	0.67	0.65	20004	156	n/a	4721	304	n/a	113	304	n/a	131	304	n/a	
81	4025	n/a	0	0	n/a	N	0	00	444	204	34.2	1.19	1.67	26156	400	n/a	4880	444	n/a	136	444	n/a	259	444	n/a	
82	4082	n/a	0	0	n/a	N	0	00	108	40.9	5.76	0.27	0.26	17040	76	n/a	2675	108	n/a	105	108	n/a	109	108	n/a	
83	4128	n/a	0	0	n/a	N	0	00	349	116	29.7	0.82	0.81	18763	188	n/a	6554	348	n/a	122	348	n/a	192	348	n/a	
84	4190	n/a	0	0	n/a	N	0	00	222	90.1	9.00	0.47	0.48	17953	148	n/a	2316	220	n/a	91	220	n/a	124	220	n/a	
85	4306	n/a	0	0	n/a	N	0	00	237	121	19.4	0.54	0.61	30288	208	n/a	5901	236	n/a	124	236	n/a	189	236	n/a	
86	4462	n/a	0	0	n/a	N	0	00	91	33.4	3.52	0.21	0.23	16672	60	n/a	1929	88	n/a	95	88	n/a	132	88	n/a	
87	4477	n/a	0	0	n/a	N	0	00	350	76.5	4.16	0.67	0.54	9942	0	n/a	733	348	n/a	77	348	n/a	73	348	n/a	
88	4520	n/a	0	0	n/a	N	0	00	488	125	10.0	1.06	0.96	9805	0	n/a	1077	488	n/a	88	488	n/a	90	488	n/a	
89	4533	n/a	0	0	n/a	N	0	11	1980	1829	282	6.49	15.5	54779	1924	n/a	10778	1980	n/a	199	1980	n/a	574	1904	n/a	
90	4566	n/a	0	0	n/a	N	0	11	1824	1174	179	4.81	7.35	29377	1608	n/a	5835	1780	n/a	133	1824	n/a	331	1768	n/a	
91	4622	n/a	0	0	n/a	N	0	00	64	15.7	0.86	0.12	0.21	12096	20	n/a	739	64	n/a	88	64	n/a	160	64	n/a	
92	4630	n/a	0	0	n/a	N	0	00	50	8.81	0.94	0.08	0.16	7702	0	n/a	1025	48	n/a	74	48	n/a	148	48	n/a	
93	4630	n/a	0	0	n/a	N	0	00	228	62.0	4.34	0.48	0.88	16201	76	n/a	1179	228	n/a	94	228	n/a	208	228	n/a	
94	4630	n/a	0	0	n/a	N	0	00	49	8.48	0.57	0.09	0.13	8557	0	n/a	614	48	n/a	83	48	n/a	134	48	n/a	
95	4655	n/a	0	0	n/a	N	0	00	353	91.1	6.23	0.71	0.59	11248	76	n/a	919	352	n/a	85	352	n/a	97	352	n/a	
96	4723	n/a	0	0	n/a	N	0	00	318	69.9	2.98	0.62	0.48	9200	0	n/a	554	316	n/a	82	316	n/a	87	316	n/a	
97	4816	n/a	0	0	n/a	N	0	00	110	34.3	3.13	0.21	0.23	13370	68	n/a	1549	108	n/a	77	108	n/a	95	108	n/a	
98	4901	n/a	0	0	n/a	N	0	00	307	156	15.6	0.60	0.70	24788	252	n/a	3124	300	n/a	91	304	n/a	151	304	n/a	
99	4904	n/a	0	0	n/a	N	0	00	72	20.0	2.27	0.19	0.39	12472	36	n/a	1523	72	n/a	103	72	n/a	263	72	n/a	
100	4936	n/a	0	0	n/a	N	0	00	372	245	73.3	1.34	1.92	28475	344	n/a	15378	372	n/a	201	372	n/a	286	372	n/a	
101	5024	n/a	0	0	n/a	N	0	00	46	8.38	0.58	0.08	0.14	8148	0	n/a	512	44	n/a	74	44	n/a	128	44	n/a	
102	5100	n/a	0	0	n/a	N	0	00	407	216	33.0	1.02	1.14	26602	352	n/a	5557	404	n/a	134	404	n/a	205	404	n/a	
103	5139	n/a	0	0	n/a	N	0	01	724	257	38.0	1.67	1.73	14504	568	n/a	2549	724	n/a	95	724	n/a	117	724	n/a	
104	5146	n/a	0	0	n/a	N	0	00	88	19.7	0.99	0.15	0.25	9503	0	n/a	557	88	n/a	72	88	n/a	125	88	n/a	
105	5196	n/a	0	0	n/a	N	0	00	236	49.2	2.91	0.45	0.51	7322	0	n/a	532	236	n/a	76	236	n/a	122	236	n/a	
106	5222	n/a	0	0	n/a	N	0	01	590	248	53.5	1.59	1.84	31033	396	n/a	8663	588	n/a	148	588	n/a	224	588	n/a	
107	5243	n/a	0	0	n/a	N	0	00	87	33.4	2.48	0.17	0.32	18803	60	n/a	1394	84	n/a	82	84	n/a	169	84	n/a	
108	5283	n/a	0	0	n/a	N	0	00	343	121	16.6	0.78	0.70	19387	204	n/a	3564	340	n/a	103	340	n/a	112	340	n/a	
109	5300	n/a	0	0	n/a	N	0	01	880	345	44.7	1.96	2.03	16061	704	n/a	2490	880	n/a	104	880	n/a	123	880	n/a	
110	5387	n/a	0	0	n/a	N	0	11	1324	914	160	4.09	7.18	28397	1232	n/a	6380	1320	n/a	162	1324	n/a	430	1320	n/a	
111	5396	n/a	0	0	n/a	N	0	00	93	49.2	3.60	0.22	0.22	27851	64	n/a	2164	92	n/a	103	92	n/a	113	92	n/a	
112	5456	n/a	0	0	n/a	N	0	00	335	97.9	7.14	0.66	0.59	19896	92	n/a	2188	320	n/a	93	332	n/a	108	332	n/a	
113	5472	n/a	0	0	n/a	N	0	00	219	81.4	5.49	0.53	0.50	15917	176	n/a	1527	216	n/a	93	216	n/a	105	216	n/a	
114	5535	n/a	0	0	n/a	N	0	00	106	39.6	3.29	0.22	0.23	15997	80	n/a	1538	104	n/a	82	104	n/a	95	104	n/a	
115	5548	n/a	0	0	n/a	N	0	00	482	137	11.7	1.02	0.94	11751	216	n/a	1289	476	n/a	89	480	n/a	99	480	n/a	
116	5574	n/a	0	0	n/a	N	0	00	237	109	8.33	0.46	0.43	20815	188	n/a	1851	232	n/a	84	236	n/a	109	236	n/a	
117	5576	n/a	0	0	n/a	N	0	00	263	74.9	5.19	0.58	0.54	13491	96	n/a	1251	252	n/a	87	260	n/a	109	260	n/a	
118	5597	n/a	0	0	n/a	N	0	00	406	102	7.56	0.85	0.67	9461	0	n/a	888	404	n/a	86	404	n/a	84	404	n/a	
119	5624	n/a	0	0	n/a	N	0	01	639	206	28.9	1.44	1.41	14213	428	n/a	2803	636	n/a	106	636	n/a	118	636	n/a	
120	5635	n/a	0	0	n/a	N	0	00	383	80.3	3.16	0.70	0.58	8153	0	n/a	514	376	n/a	75	380	n/a	80	380	n/a	
121	5783	n/a	0	0	n/a	N	0	01	629	200	27.1	1.40	1.34	12124	388	n/a	2140	628	n/a	92	628	n/a	111	628	n/a	
122	5797	n/a	0	0	n/a	N	0	01	1066	952	156	4.32	14.4	57254	1036	n/a	11496	1064	n/a	304	1064	n/a	1423	1064	n/a	
123	5850	n/a	0	0	n/a	N	0	01	1024	473	91.0	2.71	2.97	20266	848	n/a	4545	1024	n/a	114	1024	n/a	219	1024	n/a	
124	5854	n/a	0	0	n/a	N	0	00	214	56.1	3.14	0.37	0.46	12540	60	n/a	790	212	n/a	72	212	n/a	140	212	n/a	
125	5854	n/a	0	0	n/a	N	0	00	107	39.0	4.53	0.23	0.24	16156	72	n/a	2148	104	n/a	84	104	n/a	97	104	n/a	
126	5885	n/a	0	0	n/a	N	0	00	363	141	20.5	0.74	0.86	23464	180	n/a	5055	360	n/a	112	360	n/a	185	360	n/a	
127	5919	n/a	0	0	n/a	N	0	00	262	127	16.5	0.60	0.63	23871	224	n/a	3601	260	n/a	104	260	n/a	160	260	n/a	
128	5948	n/a	0	0	n/a	N	0	00	60	7.79	0.48	0.12	0.12	5688	0	n/a	416	60	n/a	79	60	n/a	88	60	n/a	
129	5948	n/a	0	0	n/a	N	0	00	77	8.63	0.28	0.12	0.09	5738	0	n/a	282	64	n/a	67	76	n/a	54	76	n/a	
130	5948	n/a	0	0	n/a	N	0	00	47	7.29	0.42	0.08	0.06	7003	0	n/a	438	44	n/a	70	44	n/a	53	44	n/a	
131	6061	n/a	0	0	n/a	N	0	01	1129	595	90.9	2.94	4.41	35978	1008	n/a	6891	1128	n/a	144	1128	n/a	326	1128	n/a	
132	6228	n/a	0	0	n/a	N	0	01	484	315	50.5	1.29	1.88	33238	396	n/a	7573	484	n/a	146	484	n/a	283	484	n/a	
133	6269	n/a	0	0	n/a	N	0	00	356	81.3	4.59	0.68	0.54	8363	0	n/a	671	352	n/a	85	356	n/a	74	356	n/a	
134	6303	n/a	0	0	n/a	N	0	11	1654	1381	212	5.40	11.5	34928	1532	n/a	6324	1652	n/a	173	1652	n/a	501	1592	n/a	
135	6324	n/a	0	0	n/a	N	0	00	198	97.9	21.8	0.57	0.54	22523	172	n/a	5857	196	n/a	115	196	n/a	121	196	n/a	
136	6363	n/a	0	0	n/a	N	0	00	136	46.6	5.06	0.30	0.35	26598	60	n/a	2179	136	n/a	92	136	n/a	124	136	n/a	
137	6383	n/a	0	0	n/a	N	0	01	848	265	45.1	1.87	1.67	13562	540	n/a	2889	848	n/a	104	848	n/a	104	848	n/a	
138	6387	n/a	0	0	n/a	N	0	00	184	53.6	6.54	0.41	0.43	11947	108	n/a	1871	180	n/a	88	184	n/a	127	184	n/a	
139	6387	n/a	0	0	n/a	N	0	00	392	155	18.7	0.83	0.83	34760	244	n/a	4302	392	n/a	106	392	n/a	154	392	n/a	
140	6392	n/a	0	0	n/a	N	0	01	628	168	17.5	1.29	1.08	10577	172	n/a	1424	628	n/a	87	628	n/a	89	628	n/a	
141	6423	n/a	0	0	n/a	N	0	00	445	95.1	7.81	0.77	0.62	8118	0	n/a	878	444	n/a	75	444	n/a	75	444	n/a	
142	6449	n/a	0	0	n/a	N	0	00	357	77.4	4.72	0.66	0.48	8598	0	n/a	784	356	n/a	74	356	n/a	70	356	n/a	
143	6562	n/a	0	0	n/a	N	0	00	302	81.4	5.81	0.55	0.52	12500	36	n/a	891	300	n/a	80	300	n/a	91	300	n/a	
144	6594	n/a	0	0	n/a	N	0	00	180	32.5	2.18	0.31	0.29	9470	0	n/a	736	180	n/a	76	180	n/a	83	180	n/a	
145	6646	n/a	0	0	n/a	N	0	01	1148	566	92.6	2.99	3.72	19531	1076	n/a	3860	1148	n/a	108	1148	n/a	206	1148	n/a	
146	6707	n/a	0	0	n/a	N	0	01	684	252	44.3	1.66	1.83	14135	612	n/a	2779	684	n/a	97	684	n/a	136	684	n/a	
147	6763	n/a	0	0	n/a	N	0	00	401	104	8.11	0.83	0.72	10449	92	n/a	1197	400	n/a	87	400	n/a	92	400	n/a	
148	6795	n/a	0	0	n/a	N	0	01	840	378	64.8	2.15	2.60	38068	684	n/a	10657	832	n/a	182	840	n/a	300	840	n/a	
149	6844	n/a	0	0	n/a	N	0	00	228	81.9	3.89	0.46	0.54	18562	128	n/a	1609	224	n/a	90	228	n/a	122	228	n/a	
150	6859	n/a	0	0	n/a	N	0	00	476	116	9.90	0.97	0.81	10185	24	n/a	1115	476	n/a	85	476	n/a	84	476	n/a	
151	6928	n/a	0	0	n/a	N	0	00	344	91.4	6.74	0.64	0.61	11977	56	n/a	894	344	n/a	80	344	n/a	84	344	n/a	
152	6962	n/a	0	0	n/a	N	0	00	402	186	24.1	0.88	0.99	34153	368	n/a	6272	400	n/a	130	400	n/a	195	400	n/a	
153	7005	n/a	0	0	n/a	N	0	01	796	296	47.4	1.82	1.93	17221	656	n/a	6198	776	n/a	146	796	n/a	155	796	n/a	
154	7020	n/a	0	0	n/a	N	0	11	1320	811	162	4.01	6.00	25712	1160	n/a	6594	1304	n/a	140	1320	n/a	279	1304	n/a	
155	7033	n/a	0	0	n/a	N	0	01	838	349	56.1	2.02	2.28	18458	680	n/a	3286	836	n/a	114	836	n/a	169	836	n/a	
156	7091	n/a	0	0	n/a	N	0	00	95	28.2	1.58	0.20	0.38	13705	52	n/a	802	92	n/a	91	92	n/a	167	92	n/a	
157	7091	n/a	0	0	n/a	N	0	00	349	225	39.0	1.02	1.32	47116	228	n/a	10247	348	n/a	152	348	n/a	293	348	n/a	
158	7118	n/a	0	0	n/a	N	0	01	698	467	24.8	1.58	2.30	30843	664	n/a	2094	692	n/a	103	696	n/a	179	696	n/a	
159	7152	n/a	0	0	n/a	N	0	00	295	106	7.55	0.57	0.68	17587	184	n/a	1716	292	n/a	86	292	n/a	140	292	n/a	
160	7174	n/a	0	0	n/a	N	0	01	1372	633	104	3.35	4.56	19528	1164	n/a	3873	1368	n/a	107	1372	n/a	228	1360	n/a	
161	7181	n/a	0	0	n/a	N	0	01	923	423	66.4	2.26	2.65	19525	784	n/a	4901	916	n/a	121	920	n/a	208	920	n/a	
162	7264	n/a	0	0	n/a	N	0	00	166	44.7	1.95	0.31	0.39	10884	36	n/a	695	164	n/a	83	164	n/a	112	164	n/a	
163	7266	n/a	0	0	n/a	N	0	11	1791	1012	165	4.93	8.80	36559	1504	n/a	5625	1788	n/a	143	1788	n/a	322	1788	n/a	
164	7285	n/a	0	0	n/a	N	0	01	906	340	75.7	2.25	2.52	21068	564	n/a	7334	904	n/a	135	904	n/a	198	904	n/a	
165	7364	n/a	0	0	n/a	N	0	01	527	197	31.9	1.29	1.29	21817	384	n/a	5749	524	n/a	136	524	n/a	158	524	n/a	
166	7365	n/a	0	0	n/a	N	0	01	831	293	38.2	1.80	1.77	15625	656	n/a	2259	812	n/a	100	828	n/a	122	828	n/a	
167	7431	n/a	0	0	n/a	N	0	11	1445	1086	177	4.65	10.2	40397	1356	n/a	7033	1440	n/a	152	1444	n/a	435	1408	n/a	
168	7453	n/a	0	0	n/a	N	0	00	440	113	10.2	0.81	0.62	10169	36	n/a	1265	440	n/a	80	440	n/a	75	440	n/a	
169	7456	n/a	0	0	n/a	N	0	11	1781	1239	198	5.10	10.0	50656	1748	n/a	7715	1780	n/a	164	1780	n/a	531	1756	n/a	
170	7557	n/a	0	0	n/a	N	0	00	398	140	23.0	0.91	0.91	20830	212	n/a	5594	396	n/a	113	396	n/a	150	396	n/a	
171	7614	n/a	0	0	n/a	N	0	00	103	39.3	3.98	0.21	0.18	17648	72	n/a	2313	100	n/a	98	100	n/a	87	100	n/a	
172	7636	n/a	0	0	n/a	N	0	11	1441	1474	281	5.72	13.3	65535	1336	n/a	19895	1440	n/a	372	1440	n/a	1251	1348	n/a	
173	7683	n/a	0	0	n/a	N	0	00	190	82.7	5.92	0.41	0.42	18548	156	n/a	1535	188	n/a	89	188	n/a	96	188	n/a	
174	7735	n/a	0	0	n/a	N	0	00	536	170	22.8	1.26	1.16	13452	356	n/a	2984	536	n/a	94	536	n/a	112	536	n/a	
175	7893	n/a	0	0	n/a	N	0	01	642	163	15.2	1.32	1.11	10004	8	n/a	1243	640	n/a	88	640	n/a	100	640	n/a	
176	7902	n/a	0	0	n/a	N	0	01	992	358	54.7	2.22	2.16	15379	680	n/a	3616	992	n/a	102	992	n/a	135	992	n/a	
177	7949	n/a	0	0	n/a	N	0	00	75	13.4	2.31	0.13	0.12	8360	0	n/a	1277	72	n/a	69	72	n/a	73	72	n/a	
178	7949	n/a	0	0	n/a	N	0	00	232	79.0	9.40	0.48	0.48	24204	148	n/a	4369	232	n/a	95	232	n/a	181	232	n/a	
179	7952	n/a	0	0	n/a	N	0	00	85	35.6	2.82	0.21	0.37	21284	60	n/a	2279	84	n/a	100	84	n/a	212	84	n/a	
180	7974	n/a	0	0	n/a	N	0	01	695	289	40.8	1.63	2.08	28823	560	n/a	5042	692	n/a	108	692	n/a	208	692	n/a	
181	8030	n/a	0	0	n/a	N	0	11	1502	1060	154	4.40	8.21	28735	1356	n/a	5550	1500	n/a	147	1500	n/a	414	1432	n/a	
182	8038	n/a	0	0	n/a	N	0	00	353	171	23.2	0.90	0.97	24138	256	n/a	3854	352	n/a	110	352	n/a	162	352	n/a	
183	8107	n/a	0	0	n/a	N	0	00	392	124	31.9	0.95	0.92	12563	244	n/a	5904	392	n/a	114	392	n/a	158	392	n/a	
