Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
23	1308	n/a	0	0	n/a	N	0	00	273	70.8	4.33	0.46	0.40	22260	52	n/a	1646	264	n/a	78	272	n/a	107	272	n/a	
24	1309	n/a	0	0	n/a	N	0	01	759	248	32.7	1.52	1.45	13789	504	n/a	2035	752	n/a	89	756	n/a	101	756	n/a	
25	1320	n/a	0	0	n/a	N	0	00	390	91.5	4.59	0.80	0.63	9197	0	n/a	628	388	n/a	88	388	n/a	81	388	n/a	
26	1346	n/a	0	0	n/a	N	0	00	263	107	16.9	0.66	0.77	19278	228	n/a	3287	260	n/a	108	260	n/a	163	260	n/a	
27	1390	n/a	0	0	n/a	N	0	01	756	524	113	2.54	4.20	65535	644	n/a	15225	752	n/a	250	756	n/a	624	756	n/a	
28	1419	n/a	0	0	n/a	N	0	00	260	73.8	4.67	0.53	0.47	13434	96	n/a	1377	260	n/a	89	260	n/a	104	260	n/a	
29	1451	n/a	0	0	n/a	N	0	00	109	38.8	3.01	0.25	0.30	16249	72	n/a	1284	108	n/a	90	108	n/a	112	108	n/a	
30	1489	n/a	0	0	n/a	N	0	00	93	24.7	0.99	0.17	0.18	11850	40	n/a	541	92	n/a	77	92	n/a	94	92	n/a	
31	1538	n/a	0	0	n/a	N	0	11	1958	1405	216	5.73	10.9	32461	1836	n/a	6221	1940	n/a	151	1956	n/a	452	1820	n/a	
32	1595	n/a	0	0	n/a	N	0	00	87	34.7	2.96	0.16	0.15	19346	56	n/a	1979	84	n/a	88	84	n/a	108	84	n/a	
33	1687	n/a	0	0	n/a	N	0	00	366	148	21.9	0.82	0.86	22956	220	n/a	4775	364	n/a	102	364	n/a	185	364	n/a	
34	1909	n/a	0	0	n/a	N	0	01	756	510	94.2	2.11	2.88	41375	564	n/a	9621	756	n/a	174	756	n/a	346	756	n/a	
35	1932	n/a	0	0	n/a	N	0	01	622	329	63.5	1.82	2.38	39521	508	n/a	10533	620	n/a	195	620	n/a	380	620	n/a	
36	1997	n/a	0	0	n/a	N	0	01	903	343	51.5	2.21	2.44	15523	740	n/a	2823	900	n/a	103	900	n/a	176	900	n/a	
37	2012	n/a	0	0	n/a	N	0	00	104	39.4	2.97	0.20	0.17	17049	72	n/a	1476	104	n/a	87	104	n/a	72	104	n/a	
38	2016	n/a	0	0	n/a	N	0	01	566	167	20.5	1.04	1.00	13628	244	n/a	1981	564	n/a	83	564	n/a	90	564	n/a	
39	2057	n/a	0	0	n/a	N	0	00	271	134	16.8	0.71	0.83	35854	156	n/a	5428	268	n/a	129	268	n/a	236	268	n/a	
40	2116	n/a	0	0	n/a	N	0	01	680	460	80.5	2.00	2.82	47965	560	n/a	10076	680	n/a	190	680	n/a	405	680	n/a	
41	2139	n/a	0	0	n/a	N	0	00	73	24.0	2.56	0.16	0.20	16280	44	n/a	1870	72	n/a	101	72	n/a	131	72	n/a	
42	2149	n/a	0	0	n/a	N	0	01	630	194	19.8	1.34	1.35	13397	368	n/a	1585	616	n/a	94	628	n/a	108	628	n/a	
43	2171	n/a	0	0	n/a	N	0	01	642	222	30.3	1.37	1.29	13465	524	n/a	1980	640	n/a	90	640	n/a	98	640	n/a	
44	2223	n/a	0	0	n/a	N	0	00	374	123	25.2	0.97	1.13	17458	180	n/a	3205	372	n/a	104	372	n/a	169	372	n/a	
45	2257	n/a	0	0	n/a	N	0	00	261	69.3	3.26	0.50	0.40	13665	60	n/a	728	260	n/a	76	260	n/a	73	260	n/a	
46	2274	n/a	0	0	n/a	N	0	01	617	464	79.6	1.82	2.95	49036	476	n/a	10180	616	n/a	190	616	n/a	398	616	n/a	
47	2315	n/a	0	0	n/a	N	0	00	445	105	9.09	0.91	0.75	9418	0	n/a	1092	444	n/a	87	444	n/a	87	444	n/a	
48	2318	n/a	0	0	n/a	N	0	00	525	156	17.8	1.05	1.03	12674	296	n/a	1725	524	n/a	89	524	n/a	87	524	n/a	
49	2340	n/a	0	0	n/a	N	0	00	468	104	7.66	0.88	0.76	9899	0	n/a	876	468	n/a	83	468	n/a	83	468	n/a	
50	2382	n/a	0	0	n/a	N	0	00	492	135	13.6	1.02	0.92	11841	168	n/a	1391	492	n/a	85	492	n/a	93	492	n/a	
51	2401	n/a	0	0	n/a	N	0	11	1923	1602	268	6.29	12.9	36834	1804	n/a	7839	1920	n/a	162	1920	n/a	537	1912	n/a	
52	2429	n/a	0	0	n/a	N	0	00	542	170	20.9	1.21	1.13	12936	296	n/a	2021	540	n/a	103	540	n/a	108	540	n/a	
53	2499	n/a	0	0	n/a	N	0	01	511	265	41.5	1.38	1.53	42241	360	n/a	7100	508	n/a	162	508	n/a	218	508	n/a	
54	2519	n/a	0	0	n/a	N	0	00	119	50.9	4.88	0.28	0.33	19102	88	n/a	2139	116	n/a	94	116	n/a	119	116	n/a	
55	2642	n/a	0	0	n/a	N	0	01	601	175	19.5	1.33	1.20	12207	252	n/a	1639	600	n/a	91	600	n/a	99	600	n/a	
56	2658	n/a	0	0	n/a	N	0	11	1719	1536	277	6.05	13.2	37482	1596	n/a	7796	1708	n/a	172	1716	n/a	559	1628	n/a	
57	2673	n/a	0	0	n/a	N	0	00	197	67.9	4.08	0.42	0.38	14120	136	n/a	1259	196	n/a	94	196	n/a	83	196	n/a	
58	2697	n/a	0	0	n/a	N	0	00	382	179	25.9	0.90	1.00	21577	352	n/a	4074	380	n/a	103	380	n/a	127	380	n/a	
59	2751	n/a	0	0	n/a	N	0	00	384	88.3	5.85	0.66	0.51	8523	0	n/a	705	384	n/a	72	384	n/a	70	384	n/a	
60	2758	n/a	0	0	n/a	N	0	00	399	168	21.6	0.99	1.10	25265	352	n/a	4843	396	n/a	125	396	n/a	158	396	n/a	
61	2826	n/a	0	0	n/a	N	0	00	291	111	11.0	0.67	0.61	24091	148	n/a	2819	288	n/a	107	288	n/a	121	288	n/a	
62	2834	n/a	0	0	n/a	N	0	00	527	165	24.8	1.16	1.17	16217	288	n/a	3428	524	n/a	106	524	n/a	112	524	n/a	
63	2907	n/a	0	0	n/a	N	0	00	497	149	15.7	1.01	1.02	11758	300	n/a	1524	496	n/a	91	496	n/a	112	496	n/a	
64	2911	n/a	0	0	n/a	N	0	00	336	106	13.8	0.65	0.70	20712	132	n/a	4450	336	n/a	95	336	n/a	170	336	n/a	
65	2930	n/a	0	0	n/a	N	0	00	397	113	10.9	0.85	0.74	12867	96	n/a	1271	396	n/a	91	396	n/a	98	396	n/a	
66	2946	n/a	0	0	n/a	N	0	00	427	193	23.9	1.01	1.05	36602	288	n/a	5375	424	n/a	144	424	n/a	188	424	n/a	
67	3012	n/a	0	0	n/a	N	0	00	109	43.5	3.89	0.22	0.19	17270	84	n/a	1827	108	n/a	82	108	n/a	81	108	n/a	
68	3060	n/a	0	0	n/a	N	0	00	280	76.5	7.43	0.56	0.54	11318	64	n/a	1576	280	n/a	86	280	n/a	108	280	n/a	
69	3066	n/a	0	0	n/a	N	0	00	116	65.1	6.54	0.36	1.31	26971	92	n/a	3128	116	n/a	137	116	n/a	558	116	n/a	
70	3087	n/a	0	0	n/a	N	0	00	489	119	8.56	0.84	0.70	10094	20	n/a	970	488	n/a	80	488	n/a	63	488	n/a	
71	3089	n/a	0	0	n/a	N	0	00	347	77.4	4.60	0.73	0.60	8814	0	n/a	720	344	n/a	85	344	n/a	83	344	n/a	
72	3101	n/a	0	0	n/a	N	0	00	507	114	12.9	1.06	0.93	10864	100	n/a	1486	504	n/a	88	504	n/a	99	504	n/a	
73	3164	n/a	0	0	n/a	N	0	00	462	114	13.7	0.99	0.90	11761	172	n/a	1402	460	n/a	95	460	n/a	97	460	n/a	
74	3307	n/a	0	0	n/a	N	0	01	899	319	43.1	2.07	2.10	14274	720	n/a	2377	896	n/a	95	896	n/a	135	896	n/a	
75	3323	n/a	0	0	n/a	N	0	01	938	289	30.8	2.01	1.83	13234	484	n/a	1555	936	n/a	97	936	n/a	108	936	n/a	
76	3353	n/a	0	0	n/a	N	0	01	477	270	69.4	1.57	2.40	22857	416	n/a	7828	476	n/a	141	476	n/a	267	476	n/a	
77	3420	n/a	0	0	n/a	N	0	00	98	38.3	3.86	0.21	0.25	17821	68	n/a	2284	96	n/a	96	96	n/a	133	96	n/a	
78	3482	n/a	0	0	n/a	N	0	01	566	165	16.9	1.17	1.09	11570	276	n/a	1397	564	n/a	93	564	n/a	88	564	n/a	
79	3521	n/a	0	0	n/a	N	0	01	872	333	49.8	2.07	2.19	16087	676	n/a	2651	872	n/a	103	872	n/a	144	872	n/a	
80	3571	n/a	0	0	n/a	N	0	01	604	528	112	2.28	3.82	41291	500	n/a	11372	604	n/a	194	604	n/a	405	604	n/a	
81	3634	n/a	0	0	n/a	N	0	00	103	33.3	3.79	0.22	0.22	13752	68	n/a	1776	100	n/a	91	100	n/a	97	100	n/a	
82	3660	n/a	0	0	n/a	N	0	00	210	61.9	6.85	0.44	0.53	14241	76	n/a	1973	208	n/a	102	208	n/a	169	208	n/a	
83	3769	n/a	0	0	n/a	N	0	01	880	1020	181	3.88	9.06	65535	804	n/a	15536	880	n/a	314	880	n/a	763	832	n/a	
84	3804	n/a	0	0	n/a	N	0	00	541	170	19.7	1.12	1.08	16064	272	n/a	2166	528	n/a	88	540	n/a	103	540	n/a	
85	3806	n/a	0	0	n/a	N	0	00	110	41.7	3.69	0.20	0.21	17062	76	n/a	1820	108	n/a	76	108	n/a	95	108	n/a	
86	3844	n/a	0	0	n/a	N	0	00	84	43.4	4.12	0.19	0.24	27461	60	n/a	2865	84	n/a	102	84	n/a	164	84	n/a	
87	3844	n/a	0	0	n/a	N	0	00	94	37.1	5.35	0.21	0.25	19297	64	n/a	2883	92	n/a	93	92	n/a	143	92	n/a	
88	3850	n/a	0	0	n/a	N	0	01	681	294	56.3	1.88	2.33	40502	464	n/a	8172	680	n/a	177	680	n/a	296	680	n/a	
89	3894	n/a	0	0	n/a	N	0	01	636	188	21.5	1.29	1.20	13051	276	n/a	1495	636	n/a	96	636	n/a	100	636	n/a	
90	3944	n/a	0	0	n/a	N	0	01	1151	446	48.3	2.34	2.21	16918	908	n/a	2199	1136	n/a	87	1148	n/a	124	1148	n/a	
91	3970	n/a	0	0	n/a	N	0	11	1890	1899	375	7.33	17.5	42601	1816	n/a	9757	1888	n/a	186	1880	n/a	519	1760	n/a	
92	3991	n/a	0	0	n/a	N	0	00	106	37.2	3.72	0.23	0.19	16102	72	n/a	1731	104	n/a	86	104	n/a	79	104	n/a	
93	4038	n/a	0	0	n/a	N	0	00	505	188	24.4	0.99	0.94	14752	416	n/a	3041	504	n/a	81	504	n/a	89	504	n/a	
94	4045	n/a	0	0	n/a	N	0	00	325	121	14.7	0.69	0.73	16829	224	n/a	3322	324	n/a	105	324	n/a	175	324	n/a	
95	4088	n/a	0	0	n/a	N	0	00	505	144	16.0	1.07	1.03	11153	288	n/a	1547	504	n/a	94	504	n/a	95	504	n/a	
96	4144	n/a	0	0	n/a	N	0	00	407	283	62.8	1.43	2.14	49803	308	n/a	9796	404	n/a	181	404	n/a	366	404	n/a	
97	4144	n/a	0	0	n/a	N	0	00	138	22.6	2.49	0.24	0.17	6724	0	n/a	1338	136	n/a	75	136	n/a	70	136	n/a	
98	4160	n/a	0	0	n/a	N	0	00	435	109	8.22	0.85	0.63	9679	0	n/a	953	432	n/a	82	432	n/a	71	432	n/a	
99	4317	n/a	0	0	n/a	N	0	01	562	245	41.1	1.48	1.68	27422	408	n/a	4875	560	n/a	122	560	n/a	199	560	n/a	
100	4328	n/a	0	0	n/a	N	0	01	1024	772	157	3.39	6.00	39782	964	n/a	12297	1024	n/a	213	1024	n/a	514	1024	n/a	
101	4436	n/a	0	0	n/a	N	0	01	783	514	91.9	2.33	3.53	39633	656	n/a	10919	780	n/a	212	780	n/a	446	780	n/a	
102	4442	n/a	0	0	n/a	N	0	00	109	29.1	2.24	0.23	0.54	15549	32	n/a	1616	108	n/a	99	108	n/a	337	108	n/a	
103	4457	n/a	0	0	n/a	N	0	00	169	60.3	9.71	0.40	0.45	16841	100	n/a	2955	168	n/a	108	168	n/a	135	168	n/a	
104	4559	n/a	0	0	n/a	N	0	00	75	20.2	0.85	0.14	0.20	11490	36	n/a	540	72	n/a	73	72	n/a	113	72	n/a	
105	4601	n/a	0	0	n/a	N	0	01	600	450	77.9	1.89	2.72	42625	548	n/a	10699	600	n/a	189	600	n/a	314	600	n/a	
106	4612	n/a	0	0	n/a	N	0	11	1382	997	192	4.71	9.78	31292	1252	n/a	11008	1376	n/a	215	1380	n/a	660	1328	n/a	
107	4647	n/a	0	0	n/a	N	0	00	384	89.0	6.99	0.76	0.64	8801	0	n/a	895	384	n/a	83	384	n/a	78	384	n/a	
108	4668	n/a	0	0	n/a	N	0	00	129	65.8	7.21	0.40	1.29	22573	100	n/a	2771	128	n/a	139	128	n/a	478	128	n/a	
109	4757	n/a	0	0	n/a	N	0	01	871	803	150	3.15	5.70	64783	824	n/a	14894	868	n/a	268	868	n/a	547	868	n/a	
110	4878	n/a	0	0	n/a	N	0	00	398	204	30.3	0.90	1.03	27784	332	n/a	5303	396	n/a	136	396	n/a	183	396	n/a	
111	4898	n/a	0	0	n/a	N	0	00	87	31.4	2.37	0.20	0.38	16956	56	n/a	1465	84	n/a	99	84	n/a	204	84	n/a	
112	4981	n/a	0	0	n/a	N	0	01	812	247	31.5	1.60	1.49	12901	484	n/a	2095	800	n/a	82	812	n/a	97	812	n/a	
113	5067	n/a	0	0	n/a	N	0	01	604	148	39.8	1.59	2.20	13466	180	n/a	3190	604	n/a	119	604	n/a	203	604	n/a	
114	5067	n/a	0	0	n/a	N	0	01	869	477	93.0	2.25	3.29	57764	664	n/a	13257	868	n/a	221	868	n/a	495	860	n/a	
115	5131	n/a	0	0	n/a	N	0	00	415	96.0	5.98	0.87	0.74	9151	0	n/a	816	404	n/a	87	412	n/a	84	412	n/a	
116	5154	n/a	0	0	n/a	N	0	00	341	74.2	3.97	0.61	0.44	8622	0	n/a	696	340	n/a	73	340	n/a	70	340	n/a	
117	5186	n/a	0	0	n/a	N	0	00	89	33.4	2.93	0.19	0.19	18052	56	n/a	1995	88	n/a	90	88	n/a	92	88	n/a	
118	5216	n/a	0	0	n/a	N	0	00	87	35.1	3.73	0.18	0.21	19317	60	n/a	2470	84	n/a	93	84	n/a	105	84	n/a	
119	5264	n/a	0	0	n/a	N	0	01	577	153	16.2	1.03	0.82	11013	120	n/a	1354	576	n/a	84	576	n/a	79	576	n/a	
120	5334	n/a	0	0	n/a	N	0	00	318	154	15.3	0.75	0.78	29452	196	n/a	3152	316	n/a	107	316	n/a	142	316	n/a	
121	5428	n/a	0	0	n/a	N	0	00	113	41.7	4.15	0.22	0.23	16227	80	n/a	1793	112	n/a	84	112	n/a	93	112	n/a	
122	5571	n/a	0	0	n/a	N	0	00	147	40.2	5.06	0.32	0.30	14467	40	n/a	2541	144	n/a	104	144	n/a	135	144	n/a	
123	5618	n/a	0	0	n/a	N	0	01	1063	508	80.7	2.57	2.92	19254	908	n/a	4074	1048	n/a	106	1060	n/a	145	1056	n/a	
124	5635	n/a	0	0	n/a	N	0	11	1966	2044	372	7.59	18.0	44048	1888	n/a	10780	1960	n/a	209	1964	n/a	636	1900	n/a	
125	5733	n/a	0	0	n/a	N	0	11	1661	787	143	4.16	5.54	20745	1412	n/a	4083	1660	n/a	127	1660	n/a	256	1660	n/a	
126	5794	n/a	0	0	n/a	N	0	00	546	151	15.4	1.26	1.30	11388	244	n/a	1332	544	n/a	98	544	n/a	118	544	n/a	
127	5870	n/a	0	0	n/a	N	0	01	521	269	50.5	1.34	1.66	24714	428	n/a	5603	520	n/a	116	520	n/a	178	520	n/a	
128	5917	n/a	0	0	n/a	N	0	00	51	12.0	0.44	0.09	0.08	11720	20	n/a	391	48	n/a	79	48	n/a	75	48	n/a	
129	5942	n/a	0	0	n/a	N	0	11	2183	2593	588	12.8	49.7	49386	2092	n/a	14819	2180	n/a	326	2144	n/a	1734	2124	n/a	
130	5977	n/a	0	0	n/a	N	0	01	635	187	17.8	1.30	1.20	12069	348	n/a	1669	620	n/a	87	632	n/a	92	632	n/a	
131	5997	n/a	0	0	n/a	N	0	01	1294	564	71.7	2.88	3.20	19489	1112	n/a	2827	1284	n/a	102	1292	n/a	194	1292	n/a	
132	6027	n/a	0	0	n/a	N	0	01	615	383	56.9	1.70	2.24	29863	536	n/a	7202	612	n/a	144	612	n/a	257	612	n/a	
133	6031	n/a	0	0	n/a	N	0	00	442	129	15.5	0.98	1.02	13326	196	n/a	1997	440	n/a	98	440	n/a	125	440	n/a	
134	6113	n/a	0	0	n/a	N	0	00	185	72.1	4.03	0.31	0.31	17892	144	n/a	1185	184	n/a	74	184	n/a	99	184	n/a	
135	6191	n/a	0	0	n/a	N	0	00	385	85.4	4.22	0.66	0.48	8427	0	n/a	586	376	n/a	80	384	n/a	61	384	n/a	
136	6213	n/a	0	0	n/a	N	0	00	431	144	15.0	0.90	0.91	15493	268	n/a	2940	428	n/a	99	428	n/a	139	428	n/a	
137	6222	n/a	0	0	n/a	N	0	00	382	123	12.7	0.77	0.74	15784	180	n/a	2236	380	n/a	86	380	n/a	116	380	n/a	
138	6279	n/a	0	0	n/a	N	0	01	802	380	65.5	2.06	2.64	19909	656	n/a	5010	800	n/a	111	800	n/a	229	800	n/a	
139	6348	n/a	0	0	n/a	N	0	00	282	34.4	8.10	0.77	2.09	5873	0	n/a	1293	280	n/a	112	280	n/a	342	280	n/a	
140	6348	n/a	0	0	n/a	N	0	00	219	28.0	8.37	0.66	1.97	5813	0	n/a	1894	216	n/a	127	216	n/a	430	216	n/a	
141	6352	n/a	0	0	n/a	N	0	00	170	65.6	3.78	0.30	0.27	18914	128	n/a	1566	160	n/a	79	168	n/a	94	168	n/a	
142	6386	n/a	0	0	n/a	N	0	01	609	506	91.4	2.07	3.37	42264	564	n/a	12490	608	n/a	234	608	n/a	415	608	n/a	
143	6390	n/a	0	0	n/a	N	0	00	114	41.9	3.97	0.25	0.25	16361	80	n/a	1791	112	n/a	95	112	n/a	107	112	n/a	
144	6423	n/a	0	0	n/a	N	0	00	356	132	13.3	0.70	0.71	28702	168	n/a	4352	344	n/a	116	356	n/a	154	356	n/a	
145	6446	n/a	0	0	n/a	N	0	00	99	35.2	3.06	0.18	0.16	15157	72	n/a	1493	96	n/a	77	96	n/a	80	96	n/a	
146	6451	n/a	0	0	n/a	N	0	00	356	74.9	3.81	0.60	0.43	8532	0	n/a	532	356	n/a	69	356	n/a	57	356	n/a	
147	6531	n/a	0	0	n/a	N	0	01	848	481	91.6	2.45	3.47	33669	712	n/a	11218	844	n/a	211	848	n/a	419	848	n/a	
148	6547	n/a	0	0	n/a	N	0	00	269	135	17.2	0.67	0.77	23181	220	n/a	4081	268	n/a	108	268	n/a	178	268	n/a	
149	6585	n/a	0	0	n/a	N	0	00	503	141	18.3	1.14	1.05	11646	164	n/a	1800	500	n/a	97	500	n/a	123	500	n/a	
150	6609	n/a	0	0	n/a	N	0	00	537	170	19.2	1.15	1.09	17967	296	n/a	3180	536	n/a	105	536	n/a	113	536	n/a	
151	6655	n/a	0	0	n/a	N	0	01	555	315	49.1	1.43	1.98	36318	424	n/a	7115	552	n/a	154	552	n/a	348	552	n/a	
152	6694	n/a	0	0	n/a	N	0	00	397	130	18.3	0.85	0.88	24275	188	n/a	5518	396	n/a	122	396	n/a	150	396	n/a	
153	6720	n/a	0	0	n/a	N	0	00	116	43.6	3.86	0.23	0.22	16955	80	n/a	1902	116	n/a	86	116	n/a	101	116	n/a	
154	6764	n/a	0	0	n/a	N	0	00	99	36.5	3.89	0.25	0.26	17544	64	n/a	2282	96	n/a	106	96	n/a	123	96	n/a	
155	6976	n/a	0	0	n/a	N	0	01	570	449	81.2	1.87	3.20	51351	512	n/a	11059	568	n/a	213	568	n/a	529	568	n/a	
156	7024	n/a	0	0	n/a	N	0	00	338	136	15.7	0.79	0.86	22356	248	n/a	4108	336	n/a	113	336	n/a	159	336	n/a	
157	7045	n/a	0	0	n/a	N	0	00	441	112	11.2	0.92	0.86	10594	80	n/a	1239	440	n/a	95	440	n/a	98	440	n/a	
158	7049	n/a	0	0	n/a	N	0	00	232	104	10.0	0.48	0.52	21287	180	n/a	2716	232	n/a	91	232	n/a	139	232	n/a	
159	7123	n/a	0	0	n/a	N	0	00	101	36.9	3.16	0.22	0.19	16689	68	n/a	1690	100	n/a	89	100	n/a	97	100	n/a	
160	7127	n/a	0	0	n/a	N	0	00	233	54.1	3.41	0.51	0.58	9191	0	n/a	709	232	n/a	92	232	n/a	115	232	n/a	
161	7154	n/a	0	0	n/a	N	0	00	374	125	16.6	0.78	0.85	14306	220	n/a	3089	372	n/a	99	372	n/a	134	372	n/a	
162	7201	n/a	0	0	n/a	N	0	00	514	144	15.7	1.06	0.97	11781	176	n/a	1485	512	n/a	86	512	n/a	103	512	n/a	
163	7216	n/a	0	0	n/a	N	0	01	928	336	38.9	2.07	1.96	14000	704	n/a	1945	928	n/a	91	928	n/a	113	928	n/a	
164	7258	n/a	0	0	n/a	N	0	00	209	71.8	4.62	0.41	0.43	14464	140	n/a	1051	208	n/a	88	208	n/a	103	208	n/a	
165	7345	n/a	0	0	n/a	N	0	00	375	86.3	6.34	0.81	0.68	9276	0	n/a	890	372	n/a	89	372	n/a	81	372	n/a	
166	7375	n/a	0	0	n/a	N	0	00	293	91.8	8.19	0.57	0.51	17022	124	n/a	2095	292	n/a	86	292	n/a	108	292	n/a	
167	7379	n/a	0	0	n/a	N	0	00	268	59.8	3.62	0.46	0.33	12260	32	n/a	1005	268	n/a	78	268	n/a	68	268	n/a	
168	7398	n/a	0	0	n/a	N	0	00	384	91.5	6.21	0.78	0.65	9143	0	n/a	801	384	n/a	85	384	n/a	82	384	n/a	
169	7438	n/a	0	0	n/a	N	0	11	2047	1683	329	7.23	17.4	36019	1948	n/a	7502	2020	n/a	204	2044	n/a	777	1960	n/a	
170	7492	n/a	0	0	n/a	N	0	01	611	351	78.3	1.90	2.39	31697	584	n/a	9479	608	n/a	171	608	n/a	278	608	n/a	
171	7751	n/a	0	0	n/a	N	0	00	503	193	32.3	1.28	1.42	15407	412	n/a	5794	500	n/a	132	500	n/a	178	500	n/a	
172	7775	n/a	0	0	n/a	N	0	00	502	151	16.0	1.07	0.88	15575	200	n/a	1952	500	n/a	95	500	n/a	82	500	n/a	
173	7847	n/a	0	0	n/a	N	0	00	206	25.5	2.40	0.41	0.67	9487	0	n/a	765	204	n/a	84	204	n/a	182	204	n/a	
174	7977	n/a	0	0	n/a	N	0	00	110	45.0	4.27	0.23	0.27	19238	76	n/a	2131	108	n/a	85	108	n/a	112	108	n/a	
175	7990	n/a	0	0	n/a	N	0	00	277	106	14.9	0.55	0.59	18475	212	n/a	3131	276	n/a	87	276	n/a	131	276	n/a	
176	8086	n/a	0	0	n/a	N	0	00	71	18.9	0.92	0.13	0.18	12241	32	n/a	737	68	n/a	75	68	n/a	116	68	n/a	
177	8110	n/a	0	0	n/a	N	0	00	432	102	11.8	0.87	0.87	17988	124	n/a	1950	432	n/a	87	432	n/a	108	432	n/a	
178	8267	n/a	0	0	n/a	N	0	11	1726	881	95.1	3.79	4.25	22388	1532	n/a	3036	1688	n/a	110	1724	n/a	163	1724	n/a	
179	8274	n/a	0	0	n/a	N	0	00	81	32.5	3.57	0.19	0.21	19583	56	n/a	2210	80	n/a	110	80	n/a	126	80	n/a	
180	8280	n/a	0	0	n/a	N	0	00	96	36.0	3.53	0.21	0.29	17731	64	n/a	1940	96	n/a	93	96	n/a	135	96	n/a	
181	8314	n/a	0	0	n/a	N	0	00	57	8.60	0.53	0.11	0.15	6203	0	n/a	408	56	n/a	78	56	n/a	105	56	n/a	
182	8361	n/a	0	0	n/a	N	0	00	479	220	25.6	1.05	1.12	25010	324	n/a	3017	476	n/a	89	476	n/a	114	476	n/a	
183	8382	n/a	0	0	n/a	N	0	01	704	241	31.5	1.64	1.64	13877	484	n/a	2083	704	n/a	100	704	n/a	125	704	n/a	
