Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
87	6623	n/a	0	0	n/a	N	0	00	440	145	11.7	0.87	0.72	12767	356	n/a	1240	440	n/a	89	440	n/a	87	440	n/a	
88	6626	n/a	0	0	n/a	N	0	00	427	131	11.9	0.81	0.70	12568	200	n/a	1219	424	n/a	95	424	n/a	89	424	n/a	
89	6696	n/a	0	0	n/a	N	0	00	480	119	9.53	0.94	0.86	10151	12	n/a	1126	480	n/a	89	480	n/a	89	480	n/a	
90	6703	n/a	0	0	n/a	N	0	01	673	227	41.8	1.59	1.74	27710	336	n/a	6403	672	n/a	147	672	n/a	229	672	n/a	
91	6801	n/a	0	0	n/a	N	0	00	105	40.9	6.18	0.31	0.46	18167	72	n/a	3047	104	n/a	124	104	n/a	227	104	n/a	
92	6816	n/a	0	0	n/a	N	0	00	492	187	22.0	1.11	1.11	25892	344	n/a	4164	492	n/a	104	492	n/a	142	492	n/a	
93	6827	n/a	0	0	n/a	N	0	11	2161	2690	630	12.4	43.2	48596	2088	n/a	13856	2160	n/a	301	2156	n/a	1722	2096	n/a	
94	6963	n/a	0	0	n/a	N	0	01	905	330	47.7	2.07	2.15	15807	704	n/a	2669	904	n/a	97	904	n/a	151	904	n/a	
95	6985	n/a	0	0	n/a	N	0	01	1208	609	105	3.20	3.83	20849	1088	n/a	4011	1208	n/a	113	1208	n/a	187	1208	n/a	
96	7001	n/a	0	0	n/a	N	0	01	1076	399	69.0	2.53	2.85	17723	888	n/a	3032	1076	n/a	99	1076	n/a	155	1076	n/a	
97	7005	n/a	0	0	n/a	N	0	00	288	81.6	6.29	0.51	0.44	15732	100	n/a	1750	272	n/a	77	288	n/a	88	288	n/a	
98	7061	n/a	0	0	n/a	N	0	01	584	161	13.6	1.17	0.98	11395	220	n/a	1358	568	n/a	85	584	n/a	85	584	n/a	
99	7073	n/a	0	0	n/a	N	0	00	374	75.0	4.47	0.62	0.49	7369	0	n/a	640	372	n/a	91	372	n/a	67	372	n/a	
100	7074	n/a	0	0	n/a	N	0	01	944	420	66.7	2.33	2.60	18663	768	n/a	3351	928	n/a	108	944	n/a	180	944	n/a	
101	7094	n/a	0	0	n/a	N	0	01	992	318	48.9	2.34	2.37	14271	676	n/a	2427	964	n/a	97	992	n/a	149	988	n/a	
102	7198	n/a	0	0	n/a	N	0	00	101	39.0	3.46	0.21	0.28	20174	64	n/a	2030	100	n/a	92	100	n/a	144	100	n/a	
103	7246	n/a	0	0	n/a	N	0	00	482	153	13.0	0.99	0.88	12300	364	n/a	1487	480	n/a	87	480	n/a	84	480	n/a	
104	7256	n/a	0	0	n/a	N	0	01	705	234	24.1	1.45	1.32	13512	516	n/a	1644	704	n/a	88	704	n/a	103	704	n/a	
105	7262	n/a	0	0	n/a	N	0	00	292	90.0	10.9	0.75	1.58	18804	108	n/a	3082	292	n/a	135	292	n/a	353	292	n/a	
106	7295	n/a	0	0	n/a	N	0	00	460	252	39.6	1.35	1.76	32185	428	n/a	5645	460	n/a	126	460	n/a	192	460	n/a	
107	7347	n/a	0	0	n/a	N	0	01	748	275	41.6	1.66	1.70	14866	612	n/a	2564	748	n/a	90	748	n/a	125	748	n/a	
108	7513	n/a	0	0	n/a	N	0	01	733	232	26.4	1.70	1.60	12517	464	n/a	1865	732	n/a	95	732	n/a	109	732	n/a	
109	7561	n/a	0	0	n/a	N	0	01	729	301	51.4	1.87	2.15	18515	628	n/a	5650	728	n/a	110	728	n/a	163	728	n/a	
110	7595	n/a	0	0	n/a	N	0	00	523	184	27.6	1.12	1.05	18577	376	n/a	5819	520	n/a	121	520	n/a	138	520	n/a	
111	7635	n/a	0	0	n/a	N	0	00	219	67.8	4.91	0.41	0.51	17222	88	n/a	1432	216	n/a	88	216	n/a	143	216	n/a	
112	7775	n/a	0	0	n/a	N	0	00	531	157	13.7	1.13	1.00	14508	276	n/a	1561	528	n/a	96	528	n/a	94	528	n/a	
113	7872	n/a	0	0	n/a	N	0	00	471	172	16.2	0.96	0.93	17045	364	n/a	1703	468	n/a	90	468	n/a	101	468	n/a	
114	7875	n/a	0	0	n/a	N	0	00	303	143	12.2	0.69	0.65	22440	228	n/a	2063	300	n/a	98	300	n/a	112	300	n/a	
115	7901	n/a	0	0	n/a	N	0	00	98	40.4	4.25	0.21	0.28	19034	72	n/a	2607	96	n/a	94	96	n/a	155	96	n/a	
116	7967	n/a	0	0	n/a	N	0	00	506	131	10.9	1.03	1.02	11368	104	n/a	1023	504	n/a	89	504	n/a	94	504	n/a	
117	8050	n/a	0	0	n/a	N	0	00	352	72.8	4.05	0.70	0.63	7755	0	n/a	615	348	n/a	81	352	n/a	91	352	n/a	
118	8060	n/a	0	0	n/a	N	0	01	923	341	53.1	2.09	2.14	14778	768	n/a	2583	920	n/a	99	920	n/a	119	920	n/a	
119	8106	n/a	0	0	n/a	N	0	00	89	38.5	4.02	0.22	0.24	20617	64	n/a	2474	88	n/a	115	88	n/a	122	88	n/a	
120	8203	n/a	0	0	n/a	N	0	00	301	119	7.91	0.59	0.74	19401	192	n/a	1778	300	n/a	89	300	n/a	150	300	n/a	
121	8204	n/a	0	0	n/a	N	0	00	105	22.6	1.94	0.25	0.48	10457	12	n/a	1080	104	n/a	111	104	n/a	290	104	n/a	
122	8204	n/a	0	0	n/a	N	0	00	95	36.0	6.69	0.36	1.35	25020	52	n/a	4865	92	n/a	210	92	n/a	950	92	n/a	
123	8204	n/a	0	0	n/a	N	0	00	70	16.9	1.00	0.16	0.16	11444	20	n/a	677	68	n/a	97	68	n/a	113	68	n/a	
124	8206	n/a	0	0	n/a	N	0	00	165	59.4	6.90	0.39	1.11	16461	124	n/a	2434	164	n/a	116	164	n/a	425	164	n/a	
125	8207	n/a	0	0	n/a	N	0	00	126	62.9	3.66	0.26	0.51	23165	96	n/a	1498	124	n/a	89	124	n/a	219	124	n/a	
126	8211	n/a	0	0	n/a	N	0	00	106	47.9	5.14	0.26	0.34	20865	76	n/a	2718	104	n/a	103	104	n/a	162	104	n/a	
127	8214	n/a	0	0	n/a	N	0	00	121	58.7	3.91	0.25	0.68	22374	92	n/a	1755	120	n/a	91	120	n/a	278	120	n/a	
128	8214	n/a	0	0	n/a	N	0	00	113	55.5	3.68	0.30	0.48	21725	88	n/a	1646	112	n/a	114	112	n/a	201	112	n/a	
129	8217	n/a	0	0	n/a	N	0	00	113	57.2	4.55	0.27	0.62	23747	88	n/a	1992	112	n/a	104	112	n/a	267	112	n/a	
130	8219	n/a	0	0	n/a	N	0	00	44	7.90	0.67	0.08	0.14	7714	0	n/a	750	44	n/a	76	44	n/a	162	44	n/a	
131	8276	n/a	0	0	n/a	N	0	01	690	507	92.8	2.21	3.89	46814	612	n/a	11804	688	n/a	224	688	n/a	552	688	n/a	
132	8406	n/a	0	0	n/a	N	0	00	51	9.85	0.68	0.09	0.18	9045	0	n/a	624	48	n/a	80	48	n/a	168	48	n/a	
133	8457	n/a	0	0	n/a	N	0	00	60	10.6	1.79	0.17	0.45	7297	0	n/a	1475	60	n/a	120	60	n/a	318	60	n/a	
134	8627	n/a	0	0	n/a	N	0	01	488	402	67.1	1.59	2.34	37181	448	n/a	9035	488	n/a	172	488	n/a	334	488	n/a	
135	8638	n/a	0	0	n/a	N	0	00	282	167	31.7	0.82	0.95	26871	252	n/a	6632	280	n/a	147	280	n/a	182	280	n/a	
136	8638	n/a	0	0	n/a	N	0	00	515	129	8.35	0.96	0.78	9959	0	n/a	988	512	n/a	85	512	n/a	84	512	n/a	
137	8696	n/a	0	0	n/a	N	0	00	427	176	15.0	0.96	0.95	23035	292	n/a	2200	424	n/a	101	424	n/a	111	424	n/a	
138	8729	n/a	0	0	n/a	N	0	00	522	125	7.54	0.98	0.87	9486	0	n/a	707	520	n/a	76	520	n/a	85	520	n/a	
139	8857	n/a	0	0	n/a	N	0	00	42	6.56	0.37	0.06	0.07	6680	0	n/a	475	40	n/a	74	40	n/a	76	40	n/a	
140	8923	n/a	0	0	n/a	N	0	00	378	82.7	4.19	0.74	0.61	8555	0	n/a	571	376	n/a	86	376	n/a	74	376	n/a	
141	8941	n/a	0	0	n/a	N	0	01	1001	440	67.8	2.50	2.77	18804	828	n/a	3643	1000	n/a	113	1000	n/a	185	1000	n/a	
142	8959	n/a	0	0	n/a	N	0	00	113	50.2	4.62	0.27	0.29	20950	80	n/a	2118	112	n/a	103	112	n/a	134	112	n/a	
143	8977	n/a	0	0	n/a	N	0	00	447	93.5	8.45	0.84	1.29	8879	0	n/a	1133	444	n/a	82	444	n/a	201	444	n/a	
144	8984	n/a	0	0	n/a	N	0	00	447	112	8.91	0.98	0.85	9906	0	n/a	970	440	n/a	91	444	n/a	92	444	n/a	
145	8999	n/a	0	0	n/a	N	0	00	440	106	10.7	0.79	0.68	11067	32	n/a	1736	440	n/a	79	440	n/a	75	440	n/a	
146	9007	n/a	0	0	n/a	N	0	00	320	74.5	4.53	0.63	0.53	9172	0	n/a	621	320	n/a	83	320	n/a	84	320	n/a	
147	9072	n/a	0	0	n/a	N	0	01	657	197	22.2	1.40	1.20	13126	308	n/a	1711	656	n/a	86	656	n/a	95	656	n/a	
148	9081	n/a	0	0	n/a	N	0	00	503	125	8.82	1.04	0.89	10555	72	n/a	1018	492	n/a	90	500	n/a	94	500	n/a	
149	9185	n/a	0	0	n/a	N	0	01	654	509	109	2.33	3.81	36648	628	n/a	10651	652	n/a	191	652	n/a	335	652	n/a	
150	9289	n/a	0	0	n/a	N	0	00	451	119	7.15	0.85	0.72	10190	64	n/a	742	444	n/a	86	448	n/a	97	448	n/a	
151	9322	n/a	0	0	n/a	N	0	00	357	166	34.7	1.01	1.18	18796	316	n/a	5553	356	n/a	136	356	n/a	163	356	n/a	
152	9436	n/a	0	0	n/a	N	0	00	92	28.8	3.69	0.24	0.28	14802	48	n/a	2174	92	n/a	107	92	n/a	160	92	n/a	
153	9446	n/a	0	0	n/a	N	0	01	696	332	48.6	1.71	1.86	27497	616	n/a	5263	696	n/a	110	696	n/a	146	696	n/a	
154	9447	n/a	0	0	n/a	N	0	00	48	7.67	0.49	0.11	0.10	6733	0	n/a	460	48	n/a	91	48	n/a	85	48	n/a	
155	9465	n/a	0	0	n/a	N	0	00	498	132	9.41	0.92	0.78	10726	96	n/a	964	496	n/a	85	496	n/a	75	496	n/a	
156	9542	n/a	0	0	n/a	N	0	01	886	333	65.2	2.23	2.63	29889	428	n/a	5428	884	n/a	116	884	n/a	201	884	n/a	
157	9554	n/a	0	0	n/a	N	0	01	580	189	17.8	1.19	1.07	12612	432	n/a	1485	580	n/a	86	580	n/a	102	580	n/a	
158	9592	n/a	0	0	n/a	N	0	00	553	159	12.7	0.95	0.80	11542	212	n/a	1277	552	n/a	74	552	n/a	85	552	n/a	
159	9605	n/a	0	0	n/a	N	0	00	143	41.7	3.54	0.31	0.37	15457	64	n/a	1522	140	n/a	92	140	n/a	154	140	n/a	
160	9641	n/a	0	0	n/a	N	0	00	379	235	53.3	1.22	1.65	28402	316	n/a	9805	376	n/a	162	376	n/a	256	376	n/a	
161	9655	n/a	0	0	n/a	N	0	00	226	70.2	5.80	0.52	0.82	13621	140	n/a	2197	224	n/a	120	224	n/a	220	224	n/a	
162	9704	n/a	0	0	n/a	N	0	00	539	163	16.2	1.02	0.89	13062	264	n/a	1416	536	n/a	81	536	n/a	103	536	n/a	
163	9712	n/a	0	0	n/a	N	0	01	882	434	77.2	2.28	2.78	20220	752	n/a	4085	880	n/a	109	880	n/a	190	880	n/a	
164	9724	n/a	0	0	n/a	N	0	01	496	266	21.5	1.20	1.47	54655	236	n/a	5270	496	n/a	137	496	n/a	299	496	n/a	
165	9736	n/a	0	0	n/a	N	0	01	862	310	49.9	2.06	2.16	15209	668	n/a	2647	860	n/a	119	860	n/a	127	860	n/a	
166	9741	n/a	0	0	n/a	N	0	00	387	87.2	5.88	0.67	0.57	8802	0	n/a	753	384	n/a	78	384	n/a	76	384	n/a	
167	9750	n/a	0	0	n/a	N	0	00	285	78.6	7.89	0.54	0.70	11464	120	n/a	2198	284	n/a	95	284	n/a	123	284	n/a	
168	9760	n/a	0	0	n/a	N	0	00	270	88.3	4.88	0.50	0.42	16865	136	n/a	1265	268	n/a	84	268	n/a	76	268	n/a	
169	9791	n/a	0	0	n/a	N	0	01	821	284	41.9	1.81	1.67	13802	656	n/a	2300	820	n/a	97	820	n/a	112	820	n/a	
170	9801	n/a	0	0	n/a	N	0	01	741	289	38.5	1.67	1.64	15443	628	n/a	2548	740	n/a	100	740	n/a	127	740	n/a	
171	9878	n/a	0	0	n/a	N	0	00	382	81.8	4.70	0.73	0.54	7650	0	n/a	715	380	n/a	92	380	n/a	70	380	n/a	
172	9880	n/a	0	0	n/a	N	0	01	1119	360	38.7	2.29	2.07	12828	748	n/a	1650	1116	n/a	85	1116	n/a	113	1116	n/a	
173	9923	n/a	0	0	n/a	N	0	01	1074	889	184	3.93	7.56	65535	1008	n/a	17320	1072	n/a	327	1072	n/a	957	1056	n/a	
174	9959	n/a	0	0	n/a	N	0	01	1161	520	89.6	2.98	3.41	16899	1032	n/a	3543	1156	n/a	111	1160	n/a	164	1160	n/a	
175	10110	n/a	0	0	n/a	N	0	00	307	134	16.8	0.69	0.79	30022	208	n/a	3588	304	n/a	101	304	n/a	169	304	n/a	
176	10180	n/a	0	0	n/a	N	0	01	645	483	108	2.28	3.43	45287	532	n/a	13387	620	n/a	243	644	n/a	493	644	n/a	
177	10213	n/a	0	0	n/a	N	0	00	83	12.5	0.50	0.14	0.14	7276	0	n/a	396	80	n/a	78	80	n/a	71	80	n/a	
178	10233	n/a	0	0	n/a	N	0	00	357	134	12.2	0.74	0.83	20443	192	n/a	1972	356	n/a	88	356	n/a	131	356	n/a	
179	10262	n/a	0	0	n/a	N	0	00	415	94.3	5.24	0.86	0.83	9926	0	n/a	727	412	n/a	86	412	n/a	94	412	n/a	
180	10313	n/a	0	0	n/a	N	0	01	886	368	59.9	2.15	2.43	23019	820	n/a	3651	884	n/a	98	884	n/a	142	884	n/a	
181	10323	n/a	0	0	n/a	N	0	01	585	208	30.6	1.52	1.57	15978	496	n/a	3866	584	n/a	116	584	n/a	142	584	n/a	
182	10336	n/a	0	0	n/a	N	0	00	44	7.99	0.36	0.08	0.15	7757	0	n/a	359	44	n/a	77	44	n/a	152	44	n/a	
183	10350	n/a	0	0	n/a	N	0	00	355	88.3	5.55	0.69	0.60	14113	48	n/a	1114	352	n/a	79	352	n/a	79	352	n/a	
184	10422	n/a	0	0	n/a	N	0	00	139	48.7	3.67	0.26	0.26	21612	76	n/a	1658	136	n/a	95	136	n/a	78	136	n/a	
