Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
328	26163	n/a	0	0	n/a	N	0	0010	2687	3048	187	6.42	3.28	46278	2536	n/a	3304	2564	n/a	132	2544	n/a	69	2672	n/a	
339	26584	n/a	0	0	n/a	N	0	1010	1912	1665	81.4	3.59	2.08	34540	1788	n/a	2042	1860	n/a	101	1848	n/a	73	1900	n/a	
349	27002	n/a	0	0	n/a	N	0	0010	1005	539	288	5.22	1.06	25975	900	n/a	30226	1004	n/a	543	1004	n/a	73	1004	n/a	
374	27927	n/a	0	0	n/a	N	0	0011	3290	3274	200	7.01	3.91	47177	3112	n/a	4073	3248	n/a	136	3244	n/a	74	3288	n/a	
396	28763	n/a	0	0	n/a	N	0	0010	1186	360	9.35	1.36	1.13	18034	508	n/a	601	1140	n/a	68	1184	n/a	57	1184	n/a	
405	29241	n/a	0	0	n/a	N	0	1010	1288	572	19.3	1.87	1.37	58262	616	n/a	2132	1284	n/a	113	1288	n/a	61	1288	n/a	
409	29446	n/a	0	0	n/a	N	0	1010	2253	2529	154	5.52	2.82	41122	2220	n/a	3127	2240	n/a	123	2236	n/a	68	2252	n/a	
435	29874	n/a	0	0	n/a	N	0	1010	1218	843	149	7.66	3.20	65535	576	n/a	23468	1216	n/a	1089	1216	n/a	386	1216	n/a	
456	30311	n/a	0	0	n/a	N	0	0010	962	596	222	4.24	1.05	42958	752	n/a	23351	952	n/a	440	960	n/a	69	960	n/a	
473	30878	n/a	0	0	n/a	N	0	1010	1468	537	187	3.92	1.46	15066	1064	n/a	9319	1468	n/a	179	1468	n/a	62	1468	n/a	
497	32113	n/a	0	0	n/a	N	0	0010	1084	433	11.3	1.26	1.02	16672	884	n/a	588	1064	n/a	74	1080	n/a	58	1080	n/a	
516	33196	n/a	0	0	n/a	N	0	0011	3104	3692	247	7.99	4.17	50058	3004	n/a	4146	3088	n/a	146	3072	n/a	73	3104	n/a	
523	33389	n/a	0	0	n/a	N	0	1010	2310	1968	75.6	3.98	2.52	34419	2212	n/a	1624	2284	n/a	91	2288	n/a	62	2304	n/a	
530	33670	n/a	0	0	n/a	N	0	1010	2468	2760	162	5.74	3.10	44460	2344	n/a	3307	2460	n/a	122	2448	n/a	76	2468	n/a	
541	34101	n/a	0	0	n/a	N	0	1010	1677	1119	45.7	2.63	1.77	30037	1476	n/a	1527	1676	n/a	76	1676	n/a	52	1676	n/a	
565	35223	n/a	0	0	n/a	N	0	0011	2947	3410	545	11.5	4.15	52758	2796	n/a	10261	2872	n/a	264	2736	n/a	91	2944	n/a	
568	35339	n/a	0	0	n/a	N	0	0011	2916	3354	207	7.17	3.82	47192	2728	n/a	3397	2916	n/a	128	2868	n/a	79	2916	n/a	
588	36331	n/a	0	0	n/a	N	0	1010	1823	894	30.3	2.32	1.79	22091	1596	n/a	1058	1776	n/a	65	1820	n/a	59	1820	n/a	
592	36462	n/a	0	0	n/a	N	0	1010	1737	1492	63.0	3.23	1.99	58359	1700	n/a	2851	1736	n/a	124	1736	n/a	63	1736	n/a	
609	37131	n/a	0	0	n/a	N	0	1010	1227	576	25.2	1.87	1.33	65071	480	n/a	2257	1224	n/a	119	1224	n/a	60	1224	n/a	
628	37822	n/a	0	0	n/a	N	0	0010	1075	540	18.1	1.56	1.14	24139	948	n/a	1513	1068	n/a	83	1072	n/a	52	1072	n/a	
637	38154	n/a	0	0	n/a	N	0	1010	1337	612	366	6.43	1.45	19777	1156	n/a	19595	1336	n/a	327	1280	n/a	58	1336	n/a	
654	39065	n/a	0	0	n/a	N	0	1010	989	1115	45.0	2.05	1.18	54502	948	n/a	3091	988	n/a	136	988	n/a	67	984	n/a	
662	39510	n/a	0	0	n/a	N	0	1010	1207	664	17.4	1.58	1.20	31148	1048	n/a	990	1196	n/a	78	1204	n/a	58	1204	n/a	
721	42215	n/a	0	0	n/a	N	0	1010	1706	1244	49.9	2.87	1.97	34071	1508	n/a	1668	1704	n/a	85	1704	n/a	68	1704	n/a	
744	43393	n/a	0	0	n/a	N	0	0010	2741	2882	150	5.63	3.16	41335	2688	n/a	2982	2716	n/a	107	2736	n/a	68	2740	n/a	
745	43475	n/a	0	0	n/a	N	0	0011	2786	3375	239	7.53	3.85	47144	2644	n/a	4167	2672	n/a	164	2656	n/a	86	2784	n/a	
747	43627	n/a	0	0	n/a	N	0	1010	1981	1459	55.5	3.36	2.18	31924	1880	n/a	1562	1976	n/a	94	1980	n/a	62	1980	n/a	
756	44152	n/a	0	0	n/a	N	0	1010	1690	1213	333	6.42	1.97	30772	1528	n/a	11945	1672	n/a	229	1628	n/a	62	1688	n/a	
796	46187	n/a	0	0	n/a	N	0	0010	1123	428	12.9	1.42	1.16	37121	872	n/a	1015	1072	n/a	62	1120	n/a	62	1120	n/a	
798	46224	n/a	0	0	n/a	N	0	1010	1144	601	18.0	1.57	1.18	22715	956	n/a	851	1140	n/a	70	1144	n/a	56	1144	n/a	
803	46701	n/a	0	0	n/a	N	0	1010	1271	678	31.2	1.92	1.27	58050	892	n/a	3039	1268	n/a	114	1268	n/a	68	1264	n/a	
846	48555	n/a	0	0	n/a	N	0	1010	1635	1246	55.7	2.82	1.80	32292	1528	n/a	1850	1620	n/a	89	1632	n/a	55	1632	n/a	
