Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
205	43031	n/a	0	0	n/a	N	0	1010	1508	1208	287	5.66	1.81	65535	1444	n/a	19390	1508	n/a	386	1500	n/a	73	1508	n/a	
212	44930	n/a	0	0	n/a	N	0	0010	1083	477	243	4.33	1.10	21869	932	n/a	13155	1080	n/a	226	1068	n/a	59	1080	n/a	
219	46800	n/a	0	0	n/a	N	0	1010	1519	844	436	7.10	1.70	34232	1376	n/a	24928	1516	n/a	442	1452	n/a	76	1516	n/a	
228	49824	n/a	0	0	n/a	N	0	1010	1461	789	359	6.32	1.56	23229	1324	n/a	13373	1460	n/a	230	1440	n/a	54	1460	n/a	
235	50633	n/a	0	0	n/a	N	0	1010	1279	800	142	3.32	1.36	34302	1236	n/a	7078	1276	n/a	180	1276	n/a	57	1276	n/a	
236	50717	n/a	0	0	n/a	N	0	0010	958	611	281	4.99	1.07	36624	920	n/a	21618	956	n/a	382	956	n/a	60	956	n/a	
240	51346	n/a	0	0	n/a	N	0	1010	1329	862	426	7.71	1.59	65535	1032	n/a	51996	1328	n/a	862	1320	n/a	91	1328	n/a	
257	54489	n/a	0	0	n/a	N	0	1010	1130	592	197	3.88	1.24	40021	948	n/a	12042	1120	n/a	229	1128	n/a	58	1128	n/a	
261	55654	n/a	0	0	n/a	N	0	1010	1370	855	412	6.96	1.56	30554	1204	n/a	30404	1364	n/a	536	1324	n/a	72	1368	n/a	
274	58439	n/a	0	0	n/a	N	0	0010	1064	551	203	3.89	1.12	45566	664	n/a	26721	1064	n/a	494	1048	n/a	70	1064	n/a	
283	59797	n/a	0	0	n/a	N	0	1010	1599	1200	360	6.56	1.75	29961	1524	n/a	15674	1596	n/a	252	1540	n/a	61	1596	n/a	
297	65703	n/a	0	0	n/a	N	0	0010	765	694	261	4.88	1.06	53805	708	n/a	31128	764	n/a	555	764	n/a	66	764	n/a	
300	66057	n/a	0	0	n/a	N	0	0010	1009	577	242	4.46	1.15	61593	712	n/a	22941	1008	n/a	423	976	n/a	67	1008	n/a	
305	67143	n/a	0	0	n/a	N	0	1010	1581	937	465	7.79	1.79	26783	1432	n/a	17069	1580	n/a	272	1532	n/a	63	1580	n/a	
307	67267	n/a	0	0	n/a	N	0	1010	1232	1018	380	6.59	1.49	57118	1068	n/a	31489	1224	n/a	530	1176	n/a	75	1232	n/a	
312	68013	n/a	0	0	n/a	N	0	0010	978	509	330	5.62	1.14	25579	824	n/a	26520	976	n/a	465	936	n/a	56	976	n/a	
313	68876	n/a	0	0	n/a	N	0	1010	1488	662	227	4.37	1.53	18072	1260	n/a	8926	1488	n/a	166	1488	n/a	54	1488	n/a	
314	68950	n/a	0	0	n/a	N	0	1010	1575	687	349	6.31	1.81	21276	1168	n/a	16138	1572	n/a	280	1556	n/a	60	1572	n/a	
316	69160	n/a	0	0	n/a	N	0	0010	1235	476	169	3.60	1.38	16054	1012	n/a	8941	1232	n/a	176	1232	n/a	62	1232	n/a	
320	69445	n/a	0	0	n/a	N	0	1010	1522	827	304	5.50	1.57	23823	1340	n/a	11467	1516	n/a	197	1440	n/a	57	1520	n/a	
321	69512	n/a	0	0	n/a	N	0	1010	1102	1302	163	5.77	2.25	65535	1072	n/a	10461	1100	n/a	399	1100	n/a	136	1100	n/a	
325	69966	n/a	0	0	n/a	N	0	1010	1771	1224	459	8.05	2.00	29193	1600	n/a	21761	1760	n/a	346	1636	n/a	62	1768	n/a	
329	70369	n/a	0	0	n/a	N	0	1010	2051	1916	480	8.36	2.37	53664	1812	n/a	13691	2048	n/a	276	2000	n/a	73	2048	n/a	
340	72867	n/a	0	0	n/a	N	0	1010	1544	530	288	5.15	1.61	15384	1176	n/a	12190	1540	n/a	203	1480	n/a	51	1544	n/a	
345	73546	n/a	0	0	n/a	N	0	1010	1927	1614	376	7.00	2.33	43562	1864	n/a	17133	1924	n/a	321	1852	n/a	70	1924	n/a	
352	74811	n/a	0	0	n/a	N	0	1010	1242	577	247	4.68	1.35	18931	1020	n/a	14521	1236	n/a	234	1232	n/a	56	1240	n/a	
357	76373	n/a	0	0	n/a	N	0	0010	1005	506	222	4.12	1.11	19354	952	n/a	11172	1004	n/a	216	1000	n/a	56	1004	n/a	
359	76974	n/a	0	0	n/a	N	0	1010	1676	906	373	6.44	1.74	64190	1544	n/a	35636	1676	n/a	634	1672	n/a	68	1676	n/a	
368	79442	n/a	0	0	n/a	N	0	0010	1151	411	140	3.02	1.12	13844	848	n/a	6900	1148	n/a	133	1140	n/a	52	1148	n/a	
369	79751	n/a	0	0	n/a	N	0	1010	1740	1182	414	7.21	1.92	27559	1664	n/a	15035	1740	n/a	269	1716	n/a	59	1740	n/a	
377	81774	n/a	0	0	n/a	N	0	1010	1429	1181	319	6.00	1.77	59803	1360	n/a	20693	1428	n/a	382	1380	n/a	66	1428	n/a	
385	82665	n/a	0	0	n/a	N	0	1010	1816	1146	283	5.68	1.85	26626	1552	n/a	9423	1812	n/a	210	1800	n/a	75	1816	n/a	
386	82688	n/a	0	0	n/a	N	0	0010	1058	459	158	3.33	1.11	17649	988	n/a	10134	1056	n/a	186	1056	n/a	60	1056	n/a	
387	82828	n/a	0	0	n/a	N	0	1010	1487	633	224	4.60	1.67	17576	1256	n/a	9014	1484	n/a	166	1484	n/a	55	1484	n/a	
394	84237	n/a	0	0	n/a	N	0	1010	2534	2582	605	10.7	3.38	63780	2488	n/a	20500	2516	n/a	393	2372	n/a	77	2528	n/a	
400	86083	n/a	0	0	n/a	N	0	0011	3302	3741	668	15.1	5.64	51467	3148	n/a	13699	3292	n/a	332	3108	n/a	123	3268	n/a	
404	86791	n/a	0	0	n/a	N	0	1010	1131	766	379	6.48	1.33	54325	940	n/a	33787	1128	n/a	618	1128	n/a	81	1128	n/a	
407	87935	n/a	0	0	n/a	N	0	1010	1323	605	354	6.02	1.41	21276	1096	n/a	20007	1320	n/a	329	1280	n/a	59	1320	n/a	
